epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.811703,0.545924,0.136491,0.822165,0.869781,0.654497,0.600612,0.647191,0.609938,0.726292,0.542283,1.688662
2,0.001999,0.176451,0.590700,0.181558,0.575258,0.604507,0.582540,0.614934,0.589888,0.633166,0.694157,0.562389,1.639993
3,0.001995,0.165526,0.645809,0.165650,0.619588,0.804988,0.576720,0.669694,0.597191,0.693459,0.765281,0.551745,1.579686
4,0.001988,0.152790,0.704937,0.201608,0.545361,0.811932,0.511111,0.655481,0.536517,0.680604,0.785843,0.602602,1.759011
5,0.001978,0.166378,0.661309,0.124096,0.751546,0.837602,0.717460,0.690255,0.714045,0.700412,0.794607,0.606150,4.395540
6,0.001966,0.136659,0.754879,0.164873,0.608763,0.876785,0.567725,0.678473,0.592697,0.703961,0.877640,0.711413,2.142772
7,0.001951,0.150300,0.734788,0.112099,0.815464,0.909018,0.741270,0.688337,0.733708,0.694981,0.847978,0.722058,2.074395
8,0.001934,0.123885,0.768083,0.105661,0.811340,0.903450,0.753439,0.700899,0.746067,0.707254,0.919213,0.798344,1.526894
9,0.001914,0.110001,0.797359,0.135729,0.822680,0.898174,0.769841,0.734594,0.764045,0.741379,0.913708,0.758723,1.576385
10,0.001891,0.119361,0.818025,0.184087,0.805670,0.868856,0.769841,0.747533,0.766292,0.755869,0.920337,0.710231,1.589092
11,0.001866,0.113319,0.800804,0.133547,0.758247,0.878634,0.697884,0.590681,0.684270,0.594517,0.875506,0.693672,2.067582
12,0.001839,0.126575,0.788175,0.118157,0.819072,0.932921,0.744974,0.730123,0.745506,0.742174,0.873708,0.713187,1.864527
13,0.001809,0.104243,0.803674,0.137537,0.839691,0.929001,0.798413,0.785594,0.798876,0.795895,0.936966,0.812537,1.956296
14,0.001777,0.099740,0.835821,0.388372,0.737113,0.898863,0.683069,0.718383,0.690449,0.734969,0.831798,0.711413,1.888324
15,0.001743,0.117091,0.791045,0.133471,0.808763,0.913785,0.767725,0.722678,0.760674,0.728662,0.927079,0.829095,1.947677
16,0.001707,0.091006,0.848450,0.337922,0.842268,0.921500,0.759259,0.754187,0.757303,0.763676,0.900449,0.800710,1.825685
17,0.001669,0.081272,0.883467,0.138045,0.854639,0.935465,0.756085,0.694904,0.746629,0.699534,0.898315,0.807806,2.167455
18,0.001629,0.074383,0.886912,0.164723,0.864949,0.944745,0.800000,0.772289,0.794382,0.777913,0.926404,0.855115,2.469968
19,0.001588,0.064771,0.894948,0.189850,0.858247,0.930456,0.801058,0.756161,0.791011,0.758127,0.946854,0.881135,2.135243
20,0.001545,0.061306,0.900115,0.217047,0.869588,0.924382,0.811640,0.786315,0.805618,0.791063,0.948876,0.883501,2.097492
21,0.001500,0.078133,0.879449,0.528069,0.744330,0.919786,0.687302,0.716818,0.693258,0.732615,0.860225,0.807806,1.832976
22,0.001454,0.055046,0.908726,0.220760,0.852577,0.946899,0.767725,0.699521,0.757303,0.702889,0.940449,0.853933,1.765086
23,0.001407,0.043117,0.935706,0.466438,0.792784,0.890872,0.715873,0.606593,0.701685,0.609272,0.926966,0.768776,1.604424
24,0.001358,0.058343,0.900115,0.281382,0.870103,0.929955,0.791005,0.759293,0.783146,0.763480,0.904607,0.829095,1.980294
25,0.001309,0.049118,0.923651,0.358850,0.820103,0.921866,0.751323,0.670868,0.739326,0.673699,0.935169,0.827321,2.655195
26,0.001259,0.069833,0.889782,0.319547,0.850515,0.914897,0.756085,0.687458,0.746067,0.691678,0.922360,0.837966,2.157093
27,0.001208,0.064341,0.909874,0.203228,0.875773,0.944584,0.800000,0.756757,0.791573,0.760181,0.941910,0.889415,2.100777
28,0.001156,0.040794,0.946613,0.309106,0.861856,0.918568,0.828042,0.800491,0.821910,0.804442,0.942135,0.877587,2.086973
29,0.001105,0.057160,0.912744,0.234534,0.872680,0.932864,0.805820,0.769906,0.797753,0.773300,0.917978,0.843879,2.200592
30,0.001052,0.066540,0.905855,0.339083,0.862887,0.919437,0.752381,0.656388,0.738202,0.657353,0.925281,0.852750,1.691869
31,0.001000,0.039749,0.928817,0.277117,0.904639,0.940699,0.805291,0.768553,0.797753,0.772440,0.934831,0.877587,4.640366
32,0.000948,0.031790,0.953502,0.242209,0.894845,0.933279,0.807407,0.770492,0.800562,0.774889,0.926742,0.875813,1.913610
33,0.000895,0.029485,0.957520,0.273708,0.894845,0.936219,0.817989,0.780612,0.809551,0.783109,0.940112,0.883501,1.589760
34,0.000844,0.016166,0.978760,0.391192,0.887113,0.917091,0.804233,0.754967,0.795506,0.757979,0.941798,0.899468,1.547676
35,0.000792,0.032062,0.949483,0.344986,0.891237,0.921773,0.815873,0.778626,0.808427,0.782109,0.932809,0.880544,1.566619
36,0.000741,0.018496,0.975890,0.318189,0.890722,0.934599,0.808995,0.777023,0.801124,0.780397,0.909663,0.872265,1.561264
37,0.000691,0.015571,0.981056,0.418778,0.883505,0.916894,0.796296,0.738273,0.785393,0.739782,0.925730,0.898285,1.578987
38,0.000642,0.015866,0.984501,0.413858,0.894845,0.923051,0.805820,0.757756,0.796629,0.760265,0.950562,0.895328,1.540899
39,0.000593,0.014830,0.984501,0.349768,0.888144,0.936249,0.803704,0.765041,0.796629,0.769427,0.923146,0.859846,1.600718
40,0.000546,0.012825,0.983352,0.364655,0.886598,0.931038,0.812698,0.771613,0.805056,0.775113,0.927978,0.881135,1.556559
41,0.000500,0.017319,0.979908,0.347732,0.879897,0.933707,0.812169,0.776025,0.805618,0.780457,0.939326,0.884684,1.564611
42,0.000455,0.015120,0.981630,0.328301,0.882474,0.935601,0.808466,0.761842,0.799438,0.764356,0.931798,0.890006,1.548749
43,0.000412,0.016115,0.973594,0.393801,0.889691,0.932325,0.812698,0.766182,0.803371,0.768212,0.952360,0.892371,1.562154
44,0.000371,0.007545,0.990815,0.427364,0.881443,0.931811,0.820106,0.789864,0.814045,0.794282,0.932584,0.884684,1.495404
45,0.000331,0.008488,0.991963,0.437589,0.887113,0.926819,0.818519,0.782222,0.812360,0.786718,0.937416,0.898285,1.525882
46,0.000293,0.007809,0.990815,0.390538,0.897938,0.932604,0.821164,0.780234,0.812921,0.782779,0.930000,0.901242,1.531054
47,0.000257,0.007887,0.991963,0.428712,0.880928,0.932330,0.812698,0.763685,0.803933,0.766242,0.936180,0.905973,1.627584
48,0.000223,0.005646,0.995982,0.451007,0.867526,0.931220,0.812169,0.763491,0.803371,0.766043,0.943820,0.903016,1.570471
49,0.000191,0.006712,0.992537,0.508462,0.870103,0.924750,0.805291,0.753020,0.796067,0.755556,0.925056,0.900059,1.548377
50,0.000161,0.004225,0.995982,0.514418,0.873711,0.927169,0.803175,0.752000,0.794944,0.755526,0.924831,0.891780,1.548419
51,0.000134,0.005623,0.991963,0.452709,0.881959,0.932551,0.807937,0.766559,0.800562,0.770524,0.922697,0.888232,1.753073
52,0.000109,0.005462,0.995982,0.487656,0.866495,0.927742,0.812698,0.768021,0.805618,0.772069,0.933034,0.904790,2.055465
53,0.000086,0.004775,0.995408,0.476562,0.885052,0.929239,0.814815,0.773902,0.807865,0.777922,0.925955,0.897694,1.545779
54,0.000066,0.005151,0.995408,0.504372,0.892784,0.927501,0.813228,0.768221,0.805056,0.771259,0.934831,0.903607,1.538266
55,0.000049,0.004612,0.995408,0.493490,0.875773,0.930768,0.806349,0.758575,0.798315,0.762094,0.928427,0.897102,1.572770
56,0.000034,0.003562,0.997704,0.511002,0.879897,0.927066,0.812169,0.769031,0.804494,0.772549,0.923483,0.898285,1.559989
57,0.000022,0.005410,0.993685,0.482575,0.885052,0.932718,0.812169,0.768730,0.804494,0.772251,0.922247,0.897102,1.562817
58,0.000012,0.003929,0.995982,0.503325,0.875258,0.930029,0.807937,0.760396,0.800000,0.763926,0.924607,0.901833,1.533471
59,0.000005,0.004298,0.996556,0.481693,0.898454,0.931854,0.808995,0.762968,0.800562,0.765985,0.924607,0.901833,1.523475
60,0.000001,0.003546,0.996556,0.482206,0.899485,0.931787,0.809524,0.763780,0.801124,0.766798,0.925506,0.901833,1.552127
