epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.793199,0.606577,0.299368,0.673626,0.770302,0.781362,0.842945,0.726000,0.768385,0.917821,0.872096,1.506447
2,0.001999,0.172974,0.743605,0.104604,0.850000,0.951989,0.692115,0.701633,0.741000,0.684146,0.924469,0.774478,1.501631
3,0.001995,0.109982,0.814860,0.073103,0.893956,0.964434,0.847312,0.877233,0.845500,0.846039,0.958324,0.877389,1.660115
4,0.001988,0.143964,0.810597,0.495529,0.602198,0.832140,0.716487,0.817532,0.607500,0.715683,0.944022,0.817113,1.611036
5,0.001978,0.137979,0.750305,0.113948,0.815385,0.939195,0.684588,0.680465,0.748000,0.674839,0.941229,0.857689,1.623649
6,0.001966,0.125125,0.811206,0.071817,0.874725,0.956698,0.857706,0.886344,0.854000,0.855302,0.950000,0.887680,1.458750
7,0.001951,0.137009,0.771011,0.066975,0.915934,0.967203,0.849462,0.877480,0.851000,0.848731,0.949888,0.835343,1.765737
8,0.001934,0.106031,0.834957,0.117855,0.878022,0.941525,0.877419,0.906044,0.859000,0.866981,0.954749,0.845928,1.624395
9,0.001914,0.089608,0.856273,0.114026,0.843956,0.947596,0.847312,0.884989,0.821000,0.836679,0.953687,0.900029,1.470896
10,0.001891,0.073743,0.873934,0.086021,0.880220,0.961071,0.883871,0.904650,0.891000,0.886694,0.977039,0.960894,1.519946
11,0.001866,0.066506,0.903776,0.235193,0.812637,0.958273,0.707168,0.705798,0.780500,0.721270,0.961173,0.913849,1.483606
12,0.001839,0.113535,0.864190,0.069921,0.898352,0.972786,0.883871,0.906520,0.884000,0.882710,0.974469,0.945310,1.652977
13,0.001809,0.075855,0.895859,0.081230,0.905495,0.978303,0.842652,0.863876,0.870000,0.857456,0.970670,0.930903,1.476826
14,0.001777,0.053376,0.922046,0.183083,0.848901,0.955473,0.874910,0.906006,0.847000,0.859375,0.980447,0.955601,1.732138
15,0.001743,0.058012,0.918392,0.106424,0.896154,0.963012,0.895699,0.919324,0.883500,0.888249,0.982067,0.946780,1.534097
16,0.001707,0.072142,0.907430,0.117659,0.910440,0.964714,0.897491,0.921299,0.878000,0.883588,0.977765,0.930903,1.511856
17,0.001669,0.041452,0.943362,0.117460,0.879670,0.951553,0.887097,0.916022,0.859000,0.872051,0.976816,0.922376,1.540458
18,0.001629,0.042625,0.931790,0.080385,0.928022,0.981674,0.907527,0.927119,0.900000,0.900892,0.984860,0.964128,1.554627
19,0.001588,0.040250,0.942753,0.130432,0.924176,0.971284,0.896416,0.918061,0.893000,0.894164,0.975251,0.943840,1.570662
20,0.001545,0.042637,0.939708,0.083614,0.922527,0.982951,0.900717,0.924047,0.882500,0.888573,0.977095,0.929727,1.637359
21,0.001500,0.033055,0.953715,0.137961,0.929670,0.977034,0.905735,0.925432,0.906500,0.907563,0.975978,0.950015,1.621535
22,0.001454,0.024780,0.962241,0.087639,0.936813,0.984671,0.917204,0.935851,0.906500,0.909443,0.987430,0.965304,1.693878
23,0.001407,0.036074,0.953106,0.084705,0.936264,0.984555,0.912186,0.930378,0.910500,0.910723,0.987151,0.968539,1.772658
24,0.001358,0.061237,0.911693,0.053418,0.909341,0.981151,0.906452,0.924675,0.907500,0.905660,0.987989,0.962952,1.704637
25,0.001309,0.060515,0.901949,0.151361,0.911538,0.977038,0.853047,0.872908,0.879500,0.867218,0.982011,0.945604,1.649952
26,0.001259,0.039142,0.936054,0.080905,0.955495,0.987198,0.926165,0.941874,0.922000,0.922542,0.985028,0.952367,1.582641
27,0.001208,0.025849,0.965286,0.102835,0.950000,0.986270,0.907885,0.925356,0.918000,0.916155,0.982570,0.949133,1.557835
28,0.001156,0.018473,0.971985,0.139481,0.929121,0.980896,0.896416,0.918339,0.893500,0.895332,0.979888,0.957660,1.612848
29,0.001105,0.018633,0.978685,0.122459,0.934615,0.988918,0.918638,0.937414,0.904500,0.908305,0.985810,0.966186,1.615605
30,0.001052,0.014173,0.981121,0.111202,0.945055,0.985956,0.906452,0.923751,0.919000,0.916581,0.983911,0.949721,1.597432
31,0.001000,0.031879,0.959196,0.112842,0.937912,0.987137,0.915412,0.934554,0.905000,0.908301,0.985866,0.962070,1.654982
32,0.000948,0.015214,0.980512,0.112210,0.943956,0.989413,0.922222,0.939369,0.916000,0.917969,0.984190,0.955307,1.590654
33,0.000895,0.022384,0.966504,0.068556,0.957143,0.990184,0.931900,0.946779,0.925500,0.926637,0.985196,0.963540,1.505159
34,0.000844,0.008973,0.990256,0.122729,0.939560,0.987785,0.913620,0.930286,0.915500,0.913289,0.988268,0.967069,1.611130
35,0.000792,0.015686,0.981121,0.112087,0.937912,0.987809,0.912545,0.929316,0.919000,0.917093,0.983128,0.945898,1.653933
36,0.000741,0.012837,0.982948,0.158643,0.923077,0.988661,0.889964,0.907946,0.905500,0.899092,0.988827,0.972949,1.668040
37,0.000691,0.013976,0.979294,0.136630,0.931868,0.985601,0.900000,0.917965,0.909000,0.905109,0.986704,0.959424,2.453020
38,0.000642,0.008943,0.990256,0.124769,0.935714,0.988148,0.921147,0.936379,0.929500,0.927951,0.987989,0.970009,2.567684
39,0.000593,0.006265,0.992692,0.145126,0.930220,0.986713,0.902867,0.920551,0.911000,0.907484,0.984525,0.959130,1.510766
40,0.000546,0.007232,0.993301,0.154136,0.939011,0.988175,0.903226,0.920541,0.915000,0.911366,0.985922,0.957660,1.516648
41,0.000500,0.008701,0.985993,0.111419,0.946154,0.986692,0.919713,0.936723,0.917000,0.917740,0.985531,0.961482,1.437871
42,0.000455,0.007196,0.990865,0.162671,0.932418,0.987876,0.904301,0.921678,0.913000,0.909469,0.987765,0.962658,1.452484
43,0.000412,0.006616,0.990865,0.142709,0.929121,0.985571,0.926165,0.941511,0.924000,0.923848,0.986201,0.962658,1.615376
44,0.000371,0.004532,0.995128,0.165056,0.931868,0.986941,0.911470,0.927799,0.922000,0.919255,0.986034,0.958248,3.810732
45,0.000331,0.004556,0.994519,0.183680,0.920330,0.986604,0.884229,0.903032,0.903500,0.897395,0.983966,0.946192,1.693018
46,0.000293,0.005204,0.994519,0.136445,0.940110,0.985514,0.917563,0.934659,0.917000,0.917166,0.982737,0.947956,1.524772
47,0.000257,0.005223,0.993910,0.120389,0.939011,0.988144,0.924014,0.939290,0.926500,0.925645,0.985475,0.957954,1.691099
48,0.000223,0.004387,0.994519,0.171543,0.929670,0.985158,0.906452,0.923528,0.919000,0.916149,0.984972,0.953249,1.590832
49,0.000191,0.004641,0.994519,0.116077,0.940110,0.989195,0.918996,0.934758,0.923000,0.921268,0.986034,0.958248,1.753737
50,0.000161,0.003746,0.996346,0.149378,0.928022,0.985044,0.921864,0.937464,0.924500,0.923467,0.986872,0.966774,1.638210
51,0.000134,0.003382,0.996346,0.127222,0.937363,0.988278,0.919713,0.935335,0.925000,0.923391,0.986369,0.962070,1.484772
52,0.000109,0.003908,0.996346,0.132621,0.937912,0.986690,0.920430,0.936060,0.926500,0.925267,0.986257,0.961776,1.472063
53,0.000086,0.002496,0.998782,0.174314,0.925824,0.985402,0.909319,0.926045,0.919500,0.916710,0.985419,0.955307,1.551095
54,0.000066,0.004077,0.994519,0.137599,0.932418,0.987450,0.914337,0.930584,0.922500,0.920390,0.986480,0.959424,1.674693
55,0.000049,0.002981,0.997564,0.144683,0.932967,0.987398,0.916846,0.932715,0.925500,0.923629,0.986257,0.959424,1.856792
56,0.000034,0.002562,0.997564,0.140935,0.936813,0.986903,0.923656,0.938670,0.929000,0.927699,0.986369,0.960012,1.685528
57,0.000022,0.002987,0.996955,0.142677,0.935714,0.986685,0.921147,0.936599,0.927000,0.925662,0.986034,0.958248,1.821456
58,0.000012,0.002619,0.997564,0.144147,0.936264,0.986335,0.924014,0.939080,0.929000,0.927919,0.986257,0.959718,1.672436
59,0.000005,0.002604,0.996346,0.147399,0.937912,0.986043,0.919713,0.935335,0.925000,0.923391,0.985754,0.957365,1.569059
