epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
17,0.001669,0.114964,0.813968,0.196701,0.732222,0.728770,0.800000,0.860465,0.738500,0.779975,0.920150,0.740789,1.407252
18,0.001629,0.100584,0.827565,0.393519,0.723889,0.768821,0.748000,0.805855,0.731000,0.745265,0.906350,0.783947,1.454442
19,0.001588,0.110863,0.821384,0.523040,0.708333,0.750916,0.756333,0.815077,0.728000,0.745794,0.906650,0.799737,1.403984
20,0.001545,0.092121,0.850433,0.593238,0.681667,0.716314,0.743667,0.806346,0.714500,0.736745,0.899750,0.784474,1.458548
21,0.001500,0.094119,0.852287,0.160973,0.715000,0.754113,0.791333,0.861259,0.702500,0.766024,0.926950,0.748158,3.378868
22,0.001454,0.087011,0.871446,0.332832,0.741111,0.759932,0.794000,0.848752,0.757000,0.780884,0.932850,0.804211,5.628214
23,0.001407,0.087066,0.872064,0.199532,0.768889,0.813098,0.821333,0.875116,0.767000,0.802710,0.949850,0.826053,3.081213
24,0.001358,0.070555,0.897404,0.573712,0.708889,0.764593,0.769000,0.824956,0.747500,0.764788,0.919100,0.828158,1.376772
25,0.001309,0.085630,0.877009,0.229878,0.685556,0.723559,0.779000,0.856213,0.676000,0.753237,0.896350,0.610263,1.393399
26,0.001259,0.088812,0.864648,0.197347,0.742778,0.783217,0.808667,0.871069,0.732500,0.785227,0.957350,0.851579,1.386750
27,0.001208,0.067691,0.898640,0.382065,0.758333,0.793730,0.810667,0.863658,0.771000,0.798770,0.949650,0.879474,1.369680
28,0.001156,0.061754,0.909147,0.413178,0.730000,0.775595,0.776333,0.828957,0.759500,0.772362,0.925700,0.824737,1.380267
29,0.001105,0.076288,0.880099,0.268661,0.762222,0.854883,0.828333,0.879306,0.777000,0.809075,0.959950,0.892368,1.391914
30,0.001052,0.079120,0.891842,0.199332,0.732778,0.757991,0.785333,0.846740,0.742000,0.778541,0.936350,0.822895,1.374693
31,0.001000,0.071527,0.881953,0.391158,0.757778,0.800265,0.806667,0.859223,0.769500,0.794105,0.940950,0.847105,1.373310
32,0.000948,0.062313,0.910383,0.604117,0.731111,0.807438,0.779333,0.833249,0.752000,0.767790,0.929350,0.862368,1.396603
33,0.000895,0.069623,0.910383,0.579315,0.727222,0.790820,0.777000,0.832792,0.752000,0.771849,0.918350,0.856579,1.389860
34,0.000844,0.056531,0.921508,0.439136,0.752222,0.830986,0.784000,0.839683,0.752000,0.773929,0.931650,0.868158,1.381925
35,0.000792,0.047858,0.932015,0.300921,0.761667,0.846199,0.821667,0.874737,0.769000,0.802901,0.951900,0.877895,1.372006
36,0.000741,0.055161,0.915946,0.234099,0.767222,0.833633,0.819667,0.874623,0.762500,0.800504,0.954500,0.858158,1.382119
37,0.000691,0.051180,0.921508,0.395324,0.769444,0.846806,0.803667,0.858175,0.761000,0.788869,0.941150,0.861579,1.374601
38,0.000642,0.046182,0.934487,0.561449,0.747222,0.811394,0.795000,0.848485,0.766500,0.788401,0.936250,0.850526,1.369948
39,0.000593,0.043389,0.933251,1.261469,0.679444,0.761519,0.716667,0.774536,0.708500,0.713795,0.870600,0.775789,1.386922
40,0.000546,0.058048,0.926452,0.496019,0.762222,0.816697,0.805000,0.859070,0.767500,0.795244,0.942350,0.858421,1.379952
41,0.000500,0.047845,0.929543,0.366356,0.748333,0.854356,0.816667,0.872626,0.758000,0.796980,0.949900,0.885789,1.375921
42,0.000455,0.048345,0.933869,0.576568,0.763889,0.834532,0.790000,0.844214,0.756500,0.777321,0.927550,0.840789,1.380383
43,0.000412,0.043798,0.936959,0.361176,0.768889,0.846767,0.816000,0.868006,0.772000,0.799824,0.944400,0.867632,1.379158
44,0.000371,0.035768,0.945612,0.486183,0.756111,0.821215,0.811000,0.863800,0.774000,0.801580,0.942600,0.869737,1.428743
45,0.000331,0.037146,0.951174,0.438722,0.760556,0.845295,0.790667,0.845472,0.757500,0.780245,0.926250,0.787105,1.377140
46,0.000293,0.034507,0.948702,0.623519,0.767222,0.851821,0.775333,0.829884,0.749000,0.764761,0.923750,0.831053,1.387261
47,0.000257,0.032844,0.954265,0.496330,0.763889,0.851540,0.797667,0.850603,0.765500,0.786915,0.933950,0.845263,1.377830
48,0.000223,0.030215,0.960445,0.434760,0.752778,0.860057,0.805000,0.859341,0.766500,0.794906,0.937050,0.823947,1.382420
49,0.000191,0.032176,0.953028,0.601294,0.769444,0.843649,0.780000,0.834917,0.748000,0.766017,0.927300,0.845263,1.383636
50,0.000161,0.034073,0.952410,0.432271,0.765556,0.854277,0.801667,0.854913,0.766000,0.789946,0.938450,0.829737,1.375994
51,0.000134,0.026599,0.963535,0.463920,0.771667,0.845288,0.799333,0.853242,0.762000,0.786355,0.935050,0.812632,1.370528
52,0.000109,0.028406,0.959827,0.537573,0.778889,0.842384,0.787333,0.840260,0.760000,0.776952,0.927850,0.799211,1.384942
53,0.000086,0.028587,0.960445,0.452589,0.778333,0.857090,0.803333,0.856448,0.768000,0.792487,0.935200,0.821842,1.388523
54,0.000066,0.024181,0.969098,0.543768,0.782778,0.855677,0.793000,0.847308,0.759000,0.781505,0.931500,0.824737,1.370769
55,0.000049,0.028306,0.957973,0.525111,0.773333,0.847205,0.801667,0.855967,0.762000,0.788444,0.934200,0.817368,1.378904
56,0.000034,0.026233,0.963535,0.558150,0.787778,0.848059,0.790000,0.843439,0.758000,0.776959,0.933150,0.833684,1.405142
57,0.000022,0.025456,0.961063,0.557978,0.785556,0.844951,0.795667,0.848754,0.762000,0.782648,0.933950,0.834737,1.380378
58,0.000012,0.026380,0.967244,0.552982,0.778889,0.843100,0.786667,0.840160,0.756500,0.774223,0.932000,0.835526,1.370682
59,0.000005,0.027910,0.962917,0.553778,0.781667,0.843869,0.793000,0.846249,0.761500,0.781493,0.934500,0.837368,1.374192
60,0.000001,0.023165,0.966625,0.557955,0.783889,0.849359,0.790000,0.844291,0.757000,0.778082,0.934700,0.837632,1.382288
