epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
30,0.001052,0.097082,0.849444,0.216578,0.797000,0.878284,0.762700,0.576023,0.777000,0.783285,0.960794,0.878717,1.579305
31,0.001000,0.079688,0.872222,0.370175,0.741500,0.877073,0.869100,0.621786,0.742250,0.676092,0.960581,0.891678,1.569463
32,0.000948,0.071798,0.890556,0.232157,0.781500,0.874702,0.725300,0.549746,0.771250,0.785664,0.960231,0.865954,1.581405
33,0.000895,0.088172,0.865000,0.297598,0.770500,0.878337,0.714500,0.548188,0.772250,0.791771,0.963688,0.871711,1.652887
34,0.000844,0.086878,0.869444,0.266411,0.806500,0.884495,0.785500,0.596880,0.789000,0.790050,0.965962,0.888520,1.578859
35,0.000792,0.087689,0.854444,0.432003,0.689500,0.873041,0.526200,0.443636,0.686000,0.750497,0.951762,0.831217,1.586587
36,0.000741,0.079225,0.861667,0.442140,0.774500,0.879405,0.858400,0.634298,0.765500,0.723630,0.959487,0.892599,1.581800
37,0.000691,0.074553,0.882778,0.244631,0.818500,0.886725,0.836400,0.631033,0.788250,0.767627,0.962431,0.894309,1.574842
38,0.000642,0.063421,0.900556,0.253325,0.797500,0.887172,0.845900,0.636814,0.777750,0.752437,0.965063,0.897204,1.577785
39,0.000593,0.073202,0.890556,0.317862,0.756500,0.884737,0.659300,0.512101,0.746750,0.779255,0.962762,0.867467,1.580998
40,0.000546,0.078221,0.873333,0.432243,0.711000,0.875983,0.574900,0.466424,0.713000,0.763980,0.953919,0.845395,1.584292
41,0.000500,0.063321,0.905556,0.299393,0.791500,0.885240,0.719400,0.550465,0.769500,0.788435,0.963344,0.875296,1.578093
42,0.000455,0.058753,0.910556,0.389959,0.801000,0.885159,0.845800,0.630038,0.774250,0.744120,0.957769,0.887566,1.573753
43,0.000412,0.064625,0.902778,0.405185,0.763500,0.875551,0.854800,0.621678,0.757000,0.710542,0.949819,0.882039,1.631914
44,0.000371,0.066277,0.894444,0.287749,0.808000,0.884941,0.781100,0.594103,0.791750,0.793659,0.964162,0.885625,1.843960
45,0.000331,0.061987,0.906111,0.359348,0.757000,0.881231,0.663100,0.514203,0.749250,0.780477,0.963581,0.871020,1.762057
46,0.000293,0.061466,0.901111,0.287719,0.780000,0.885610,0.726300,0.556474,0.777250,0.793988,0.965919,0.883257,1.865497
47,0.000257,0.059731,0.908889,0.339469,0.785000,0.883660,0.836600,0.626770,0.781000,0.758011,0.954744,0.883750,1.717256
48,0.000223,0.055441,0.918889,0.310294,0.811500,0.884102,0.776200,0.587237,0.790000,0.791252,0.962312,0.882434,1.572658
49,0.000191,0.058804,0.915556,0.272431,0.813000,0.890270,0.806100,0.612122,0.791750,0.786026,0.966013,0.891283,1.571223
50,0.000161,0.058150,0.913333,0.261453,0.819500,0.894931,0.775800,0.589076,0.788250,0.791431,0.966256,0.893158,1.748031
51,0.000134,0.051237,0.915000,0.265454,0.818500,0.892156,0.814800,0.616563,0.789250,0.779377,0.963512,0.896349,1.735244
52,0.000109,0.054461,0.918333,0.253086,0.823000,0.890635,0.781900,0.593930,0.791000,0.792350,0.967731,0.889737,1.767505
53,0.000086,0.047426,0.934444,0.284849,0.815500,0.891396,0.818600,0.618105,0.789500,0.777131,0.964994,0.893553,1.728253
54,0.000066,0.052090,0.926667,0.276888,0.815500,0.890280,0.769000,0.584831,0.789000,0.794046,0.966337,0.886908,1.762197
55,0.000049,0.046387,0.932222,0.284500,0.802000,0.887726,0.766700,0.582274,0.787250,0.792591,0.965594,0.884638,1.793469
56,0.000034,0.052090,0.930556,0.274859,0.807500,0.889624,0.781900,0.594836,0.795750,0.796716,0.965675,0.888388,1.719647
57,0.000022,0.048362,0.925556,0.274581,0.808000,0.888116,0.784200,0.595426,0.793250,0.793405,0.964944,0.888586,1.733931
58,0.000012,0.055306,0.920000,0.274965,0.803500,0.887158,0.776200,0.588754,0.791250,0.793266,0.965638,0.887533,1.797958
59,0.000005,0.047333,0.927778,0.275073,0.808500,0.888428,0.798800,0.608255,0.795750,0.792692,0.965213,0.890789,1.748112
60,0.000001,0.048008,0.935556,0.276382,0.810500,0.888688,0.793000,0.602687,0.793500,0.791730,0.965388,0.890921,1.801581
