epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
15,0.001743,0.069112,0.904281,0.359849,0.705914,0.967152,0.702662,0.684677,0.766500,0.695765,0.976503,0.950920,1.841475
16,0.001707,0.046664,0.932224,0.152476,0.851613,0.980733,0.832700,0.845722,0.863500,0.844798,0.979632,0.958670,1.865111
17,0.001669,0.049775,0.932224,0.188038,0.822581,0.976188,0.836502,0.877073,0.800000,0.823633,0.967485,0.958347,1.922348
18,0.001629,0.027528,0.964923,0.233570,0.827957,0.973504,0.807224,0.817166,0.851000,0.826945,0.977485,0.959961,1.785015
19,0.001588,0.049222,0.926873,0.078849,0.930645,0.987810,0.907224,0.923798,0.907500,0.907546,0.973988,0.965450,1.853002
20,0.001545,0.032673,0.955410,0.241451,0.863441,0.972937,0.833840,0.846181,0.865500,0.846198,0.988160,0.961899,1.904391
21,0.001500,0.039457,0.944114,0.406500,0.836022,0.967122,0.844487,0.883109,0.809500,0.831936,0.970613,0.954795,1.671382
22,0.001454,0.035050,0.952438,0.325472,0.812903,0.977239,0.801521,0.810320,0.842000,0.813899,0.986135,0.968679,1.758090
23,0.001407,0.031715,0.957788,0.116880,0.906989,0.977594,0.899620,0.914784,0.908500,0.904638,0.988405,0.968356,1.671550
24,0.001358,0.023504,0.964923,0.187633,0.914516,0.979553,0.893536,0.913952,0.885000,0.887476,0.976380,0.967065,1.807440
25,0.001309,0.018017,0.977408,0.223288,0.883871,0.967493,0.873004,0.887542,0.898500,0.889734,0.989325,0.972554,1.832430
26,0.001259,0.017968,0.978597,0.292779,0.839247,0.977771,0.822053,0.834278,0.856000,0.834862,0.986748,0.960284,1.851313
27,0.001208,0.029824,0.960761,0.251643,0.851613,0.977290,0.843346,0.856346,0.874500,0.858112,0.987607,0.972231,1.814427
28,0.001156,0.047216,0.942925,0.609692,0.776344,0.965983,0.798479,0.855033,0.746000,0.789909,0.962638,0.939942,1.923895
29,0.001105,0.028861,0.960166,0.132909,0.906989,0.983849,0.873004,0.888815,0.892000,0.883996,0.986442,0.955764,1.711894
30,0.001052,0.016466,0.979191,0.253623,0.890860,0.973207,0.866920,0.881597,0.891500,0.881356,0.990123,0.972231,1.836765
31,0.001000,0.030131,0.966112,0.116401,0.926344,0.984683,0.911027,0.926508,0.913500,0.912846,0.980675,0.969648,1.777124
32,0.000948,0.009336,0.985137,0.161122,0.912366,0.979729,0.908745,0.922830,0.920000,0.917098,0.985828,0.974169,1.610981
33,0.000895,0.021384,0.975030,0.531535,0.780645,0.973821,0.752091,0.750574,0.806000,0.760198,0.987914,0.969971,1.905894
34,0.000844,0.027483,0.963734,0.175599,0.910215,0.973797,0.908365,0.923758,0.914000,0.912690,0.982393,0.972231,1.952389
35,0.000792,0.021590,0.969679,0.181650,0.920968,0.983889,0.883650,0.897864,0.906500,0.899191,0.986810,0.975460,1.778832
36,0.000741,0.013812,0.981570,0.215451,0.926344,0.985341,0.897338,0.917381,0.889500,0.892562,0.978896,0.970294,1.826236
37,0.000691,0.010325,0.985137,0.238323,0.921505,0.982399,0.902662,0.921904,0.894000,0.897187,0.983742,0.973200,1.819830
38,0.000642,0.010706,0.984542,0.312871,0.877957,0.974274,0.882510,0.896552,0.904000,0.895879,0.990245,0.979981,1.581403
39,0.000593,0.013725,0.986326,0.160471,0.933333,0.983492,0.913308,0.928030,0.917500,0.916286,0.982331,0.971908,1.835380
40,0.000546,0.005544,0.992271,0.186663,0.917204,0.979104,0.907224,0.921189,0.920000,0.916667,0.988528,0.979658,1.746624
41,0.000500,0.004155,0.995244,0.262012,0.915054,0.984562,0.877947,0.891883,0.899500,0.890104,0.986994,0.975783,1.736782
42,0.000455,0.005904,0.994055,0.187990,0.925806,0.980868,0.911787,0.926443,0.918500,0.916964,0.983926,0.975137,1.768843
43,0.000412,0.007518,0.991677,0.161321,0.933871,0.984943,0.910646,0.925373,0.917500,0.915773,0.983190,0.975783,1.650552
44,0.000371,0.004315,0.995244,0.198743,0.916667,0.980123,0.914449,0.928000,0.924500,0.922125,0.983620,0.974814,1.759919
45,0.000331,0.003387,0.994055,0.184765,0.930645,0.981725,0.912928,0.926390,0.925000,0.922280,0.982515,0.976429,1.756613
46,0.000293,0.007556,0.988704,0.181634,0.926344,0.982477,0.905323,0.919130,0.919500,0.915574,0.987423,0.975460,1.821604
47,0.000257,0.004305,0.995838,0.183554,0.929570,0.982608,0.908365,0.921931,0.921500,0.917844,0.987301,0.976752,1.904832
48,0.000223,0.002025,0.998216,0.198554,0.923118,0.981231,0.912928,0.927919,0.916500,0.915614,0.983129,0.975137,1.701088
49,0.000191,0.002547,0.996433,0.192886,0.934409,0.982880,0.912928,0.927232,0.920000,0.918200,0.984847,0.972554,1.596024
50,0.000161,0.001570,0.998811,0.195022,0.925806,0.982777,0.914829,0.928753,0.924000,0.922290,0.984294,0.976106,1.767835
51,0.000134,0.002953,0.995244,0.286692,0.911828,0.983507,0.883270,0.896945,0.905500,0.897115,0.985767,0.976752,1.948858
52,0.000109,0.004391,0.992866,0.194709,0.920968,0.981748,0.913308,0.926594,0.924500,0.921477,0.983865,0.975137,1.659545
53,0.000086,0.001417,0.998216,0.227232,0.921505,0.981280,0.904183,0.917647,0.919500,0.914860,0.984663,0.976106,1.599480
54,0.000066,0.001917,0.997622,0.208141,0.921505,0.981191,0.913308,0.926404,0.926000,0.922836,0.984172,0.975460,1.694672
55,0.000049,0.001592,0.998216,0.180583,0.919355,0.982977,0.915209,0.928180,0.927500,0.924597,0.985031,0.974491,1.690486
56,0.000034,0.002098,0.998216,0.189641,0.927957,0.982515,0.916730,0.929514,0.928000,0.925078,0.985276,0.975137,1.793763
57,0.000022,0.000997,0.998811,0.190858,0.918280,0.982978,0.916730,0.929423,0.928000,0.924922,0.984785,0.975137,1.623993
58,0.000012,0.001003,0.998216,0.184274,0.920430,0.983597,0.913308,0.926357,0.926000,0.922756,0.984969,0.975783,1.658478
59,0.000005,0.001577,0.997027,0.188852,0.929032,0.982910,0.916730,0.929514,0.929500,0.926753,0.984356,0.975460,1.761031
60,0.000001,0.001230,0.998216,0.185982,0.922581,0.983193,0.914829,0.927789,0.926500,0.923398,0.984847,0.975460,1.740506
