epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,1.269207,0.769373,0.024779,0.973333,0.997294,0.918000,0.874873,0.904000,0.899582,0.993200,0.964211,0.948746
2,0.001999,0.030253,0.967712,0.032352,0.954167,0.993675,0.932000,0.905556,0.952000,0.953216,0.998800,0.993684,0.952235
3,0.001995,0.029011,0.970480,0.098053,0.920833,0.998833,0.868000,0.834171,0.913000,0.919668,0.998000,0.989474,0.938299
4,0.001988,0.045325,0.960332,0.088580,0.967500,0.998447,0.954000,0.934721,0.968000,0.968627,0.997400,0.986316,0.952323
5,0.001978,0.018307,0.978782,0.111625,0.973333,0.995906,0.957333,0.939394,0.967000,0.967805,0.999000,0.994737,0.947807
6,0.001966,0.018963,0.984317,0.050291,0.964167,0.999269,0.952000,0.932458,0.968000,0.968811,0.999600,0.997895,0.958556
7,0.001951,0.010177,0.988007,0.027523,0.988333,0.999489,0.984000,0.975510,0.978000,0.977505,0.997800,0.989474,0.959306
8,0.001934,0.021435,0.982472,0.014387,0.980833,0.999750,0.978000,0.967359,0.977000,0.977023,1.000000,1.000000,0.962337
9,0.001914,0.005633,0.992620,0.035693,0.980000,0.998819,0.983333,0.974874,0.980000,0.979798,0.996000,0.989474,0.960343
10,0.001891,0.001257,0.999077,0.013166,0.989167,0.999892,0.980000,0.969325,0.972000,0.971311,0.989800,0.989474,0.988418
11,0.001866,0.015594,0.986162,0.013254,0.994167,1.000000,0.980667,0.970317,0.974000,0.973306,1.000000,1.000000,0.964695
12,0.001839,0.013802,0.989852,0.045928,0.978333,0.999408,0.972667,0.960155,0.974000,0.974359,1.000000,1.000000,0.954055
13,0.001809,0.001784,0.997232,0.027802,0.990833,0.999961,0.988667,0.982811,0.984000,0.983806,1.000000,1.000000,0.941600
14,0.001777,0.007231,0.989852,0.017592,0.985833,0.998328,0.990667,0.985887,0.988000,0.987879,1.000000,1.000000,0.946769
15,0.001743,0.014529,0.985240,0.032488,0.979167,0.993900,0.978667,0.968689,0.981000,0.981169,0.999800,0.998947,0.955951
16,0.001707,0.001504,0.998155,0.028456,0.987500,0.996706,0.991333,0.986882,0.988000,0.987879,0.999800,0.998947,0.971922
17,0.001669,0.000209,1.000000,0.008899,0.994167,0.999514,0.982667,0.973361,0.974000,0.973361,0.999800,0.998947,0.971261
18,0.001629,0.000068,1.000000,0.022310,0.988333,0.999356,0.990667,0.985887,0.988000,0.987879,1.000000,1.000000,0.955815
19,0.001588,0.000412,0.999077,0.056414,0.981667,0.996772,0.991333,0.987013,0.990000,0.989980,1.000000,1.000000,0.972064
20,0.001545,0.000185,1.000000,0.024451,0.987500,0.999781,0.986667,0.979675,0.982000,0.981670,1.000000,1.000000,0.947443
21,0.001500,0.000057,1.000000,0.021356,0.990000,0.999747,0.987333,0.980671,0.982000,0.981670,0.999800,0.998947,0.958214
22,0.001454,0.000103,1.000000,0.041990,0.984167,0.999928,0.988667,0.982811,0.986000,0.985801,0.999800,0.998947,0.947797
23,0.001407,0.000036,1.000000,0.034746,0.985833,1.000000,0.988667,0.982776,0.985000,0.984772,0.999600,0.997895,0.977183
24,0.001358,0.000013,1.000000,0.033807,0.986667,1.000000,0.988667,0.982776,0.985000,0.984772,0.999600,0.997895,1.010063
25,0.001309,0.000009,1.000000,0.036234,0.986667,1.000000,0.988000,0.981744,0.984000,0.983740,0.999600,0.997895,0.982977
26,0.001259,0.000045,1.000000,0.012735,0.995000,0.999961,0.980667,0.970134,0.971000,0.970134,1.000000,1.000000,0.947429
27,0.001208,0.000019,1.000000,0.022543,0.991667,0.999961,0.983333,0.974359,0.975000,0.974359,1.000000,1.000000,0.953303
28,0.001156,0.000003,1.000000,0.028412,0.990833,0.999961,0.985333,0.977551,0.979000,0.978550,0.999800,0.998947,0.961246
29,0.001105,0.000003,1.000000,0.030007,0.989167,0.999961,0.986000,0.978593,0.980000,0.979592,0.999800,0.998947,0.972922
30,0.001052,0.000011,1.000000,0.027347,0.990833,0.999922,0.984000,0.975410,0.976000,0.975410,1.000000,1.000000,1.018344
