epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.920123,0.710814,0.177831,0.779891,0.918992,0.723843,0.762109,0.743000,0.730042,0.863646,0.658331,2.015088
2,0.001999,0.090658,0.883961,0.056107,0.942935,0.990228,0.902135,0.919755,0.914000,0.909948,0.970221,0.949985,1.801203
3,0.001995,0.058112,0.918591,0.085672,0.961413,0.981561,0.930961,0.945167,0.933500,0.932794,0.986961,0.976156,1.645848
4,0.001988,0.034821,0.950182,0.053592,0.956522,0.995930,0.917082,0.931772,0.933500,0.929815,0.988287,0.977610,1.722934
5,0.001978,0.043957,0.939247,0.110642,0.960870,0.982141,0.943416,0.954919,0.947000,0.945918,0.984696,0.979936,1.601441
6,0.001966,0.017493,0.981774,0.101094,0.973370,0.987505,0.953737,0.963173,0.959500,0.958652,0.988619,0.986915,1.603703
7,0.001951,0.011013,0.989064,0.036866,0.955978,0.995275,0.962633,0.970679,0.962500,0.962330,0.990497,0.990404,1.482098
8,0.001934,0.023716,0.965978,0.293282,0.886413,0.982693,0.878648,0.896321,0.910500,0.902239,0.991326,0.987787,1.479306
9,0.001914,0.037839,0.950790,0.077310,0.952174,0.996587,0.938078,0.949769,0.951500,0.949505,0.995304,0.991277,1.595132
10,0.001891,0.005341,0.993317,0.065383,0.947283,0.993741,0.958363,0.967954,0.950000,0.951172,0.996354,0.993021,1.557849
11,0.001866,0.007714,0.987242,0.049553,0.969565,0.998333,0.953381,0.963902,0.945000,0.945813,0.993867,0.984589,1.506623
12,0.001839,0.020844,0.973269,0.097922,0.970652,0.989415,0.950890,0.961061,0.955000,0.954361,0.987901,0.987206,1.481005
13,0.001809,0.012716,0.982382,0.090712,0.958152,0.997729,0.946619,0.956872,0.957000,0.955255,0.990608,0.993894,1.489526
14,0.001777,0.007908,0.989672,0.033473,0.966304,0.997368,0.966548,0.973699,0.967500,0.967221,0.997790,0.993603,1.466179
15,0.001743,0.005844,0.993925,0.141725,0.958152,0.997059,0.935231,0.947307,0.950000,0.947808,0.993204,0.992440,1.508303
16,0.001707,0.004831,0.992710,0.028981,0.979348,0.998400,0.976157,0.981342,0.975000,0.974849,0.998619,0.994766,1.517095
17,0.001669,0.005515,0.993317,0.039544,0.978804,0.997927,0.962989,0.971207,0.958000,0.958250,0.994917,0.992440,1.691015
18,0.001629,0.007699,0.989672,0.073746,0.963043,0.999418,0.944840,0.955447,0.956000,0.954309,0.994641,0.993603,1.739194
19,0.001588,0.003541,0.996355,0.043788,0.969022,0.998819,0.963345,0.970912,0.967000,0.966292,0.998785,0.993603,1.993801
20,0.001545,0.001048,0.999392,0.053129,0.966848,0.998366,0.969395,0.975802,0.973500,0.973055,0.997790,0.993894,1.641486
21,0.001500,0.000261,1.000000,0.059995,0.972283,0.997687,0.972242,0.978261,0.971500,0.971342,0.997901,0.993021,1.502152
22,0.001454,0.000265,1.000000,0.052257,0.965217,0.998691,0.972242,0.978102,0.976000,0.975659,0.998011,0.993894,1.498433
23,0.001407,0.000102,1.000000,0.099205,0.964674,0.998648,0.965836,0.972866,0.973000,0.972449,0.997569,0.993894,1.526382
24,0.001358,0.000109,1.000000,0.114486,0.959783,0.998677,0.963701,0.971121,0.969000,0.968238,0.996077,0.993894,1.505924
25,0.001309,0.000213,1.000000,0.071124,0.954891,0.998425,0.970107,0.976351,0.975000,0.974568,0.999227,0.995929,1.465977
26,0.001259,0.000658,0.998785,0.231218,0.955435,0.988932,0.930605,0.943198,0.946500,0.943714,0.995193,0.993603,1.430581
27,0.001208,0.013751,0.982382,0.054850,0.954348,0.998606,0.961922,0.969628,0.968000,0.967112,0.997569,0.994184,1.430631
28,0.001156,0.004222,0.995140,0.045786,0.976087,0.998254,0.970463,0.976770,0.973000,0.972755,0.997790,0.993603,1.616418
29,0.001105,0.000243,1.000000,0.046422,0.975543,0.998035,0.972954,0.978901,0.970500,0.970485,0.998066,0.992730,1.558818
30,0.001052,0.000335,1.000000,0.047083,0.965761,0.999318,0.970107,0.976351,0.976500,0.976130,0.998674,0.994475,1.570379
31,0.001000,0.000083,1.000000,0.029332,0.978804,0.999114,0.974733,0.980084,0.979000,0.978723,0.999171,0.995638,1.524618
32,0.000948,0.000077,1.000000,0.040772,0.961957,0.999343,0.968683,0.975183,0.975000,0.974542,0.998950,0.995057,1.549131
33,0.000895,0.000038,1.000000,0.032680,0.964130,0.999348,0.971530,0.977503,0.977500,0.977169,0.998895,0.995347,1.526904
34,0.000844,0.000083,1.000000,0.043953,0.959239,0.999330,0.970107,0.976351,0.975500,0.975089,0.999282,0.996220,1.525919
