epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
40,0.000546,0.017810,0.978528,1.045382,0.666484,0.760071,0.848256,0.789346,0.824306,0.794476,0.881389,0.879386,1.417140
41,0.000500,0.018093,0.973620,0.867231,0.715934,0.777898,0.844186,0.789969,0.820833,0.796209,0.887083,0.866959,1.432328
42,0.000455,0.016603,0.981595,1.774434,0.600000,0.745632,0.797674,0.682482,0.758333,0.682482,0.883333,0.879386,1.422520
43,0.000412,0.024612,0.971166,1.052720,0.657692,0.765316,0.841279,0.775309,0.813889,0.778512,0.889306,0.877193,1.423549
44,0.000371,0.016265,0.977301,1.066752,0.702198,0.753952,0.838372,0.779715,0.815972,0.787830,0.884861,0.866959,1.415098
45,0.000331,0.012712,0.984663,1.897545,0.584066,0.704001,0.792442,0.672777,0.752083,0.672777,0.898611,0.861842,1.410472
46,0.000293,0.016882,0.979755,0.973256,0.732418,0.759423,0.828488,0.766059,0.804167,0.774038,0.864583,0.853801,1.422597
47,0.000257,0.017548,0.977301,0.944226,0.712637,0.767942,0.843605,0.784972,0.819444,0.790660,0.877361,0.871345,1.490299
48,0.000223,0.010909,0.984663,1.023802,0.719780,0.768802,0.844186,0.784912,0.818750,0.789346,0.877917,0.873538,1.522813
49,0.000191,0.011118,0.984049,1.111951,0.734066,0.759057,0.836628,0.775020,0.811806,0.781275,0.875694,0.864035,1.552507
50,0.000161,0.008950,0.985890,1.267953,0.686264,0.741954,0.844767,0.783455,0.819444,0.787928,0.891111,0.877924,1.495407
51,0.000134,0.012665,0.981595,1.288913,0.670330,0.744280,0.838372,0.768719,0.809028,0.770642,0.889306,0.883041,1.497821
52,0.000109,0.007900,0.990184,1.503044,0.642308,0.724934,0.830814,0.754430,0.800694,0.756986,0.890278,0.877193,1.473737
53,0.000086,0.009612,0.987730,1.322112,0.682967,0.742168,0.834302,0.763092,0.806944,0.767559,0.880556,0.876462,1.530434
54,0.000066,0.009055,0.986503,1.164226,0.698352,0.755295,0.839535,0.775974,0.812500,0.779772,0.880417,0.873538,1.526288
55,0.000049,0.009760,0.986503,1.284401,0.668681,0.746801,0.831977,0.759367,0.803472,0.763180,0.884306,0.878655,1.517255
56,0.000034,0.009338,0.986503,1.271915,0.676923,0.747865,0.836047,0.766942,0.809028,0.771405,0.883194,0.878655,1.531828
57,0.000022,0.009527,0.987730,1.250286,0.684615,0.747445,0.831395,0.760726,0.803472,0.765145,0.883472,0.877924,1.568480
58,0.000012,0.008868,0.982822,1.174590,0.698901,0.754608,0.836628,0.772838,0.811111,0.778502,0.882361,0.874269,1.529772
59,0.000005,0.008560,0.990798,1.271464,0.679121,0.748968,0.837791,0.768848,0.809722,0.772047,0.884306,0.880117,1.470715
60,0.000001,0.008105,0.990798,1.280030,0.686813,0.748231,0.837791,0.768848,0.810417,0.772689,0.884861,0.880848,1.411868
