epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.767071,0.560556,0.187507,0.483500,0.489644,0.505419,0.580211,0.516826,0.600139,0.563961,0.530899,1.763792
2,0.001999,0.188809,0.587778,0.285856,0.556000,0.675098,0.576791,0.339249,0.558890,0.343215,0.736067,0.577617,1.733239
3,0.001995,0.150434,0.685000,0.216454,0.647000,0.805112,0.625694,0.493200,0.612170,0.499095,0.900337,0.669722,1.671644
4,0.001988,0.163627,0.735000,0.181382,0.761500,0.815142,0.722178,0.699113,0.720415,0.710090,0.925506,0.682584,1.742776
5,0.001978,0.146886,0.728333,0.262379,0.579000,0.709038,0.554322,0.678857,0.579361,0.703791,0.885337,0.601715,1.845568
6,0.001966,0.141296,0.770556,0.215966,0.717500,0.822829,0.704467,0.665069,0.699663,0.674567,0.930506,0.714222,1.674314
7,0.001951,0.113005,0.798889,0.229208,0.705000,0.816451,0.707111,0.669056,0.701907,0.678171,0.928736,0.725163,1.753301
8,0.001934,0.133687,0.765000,0.195543,0.758000,0.807795,0.736981,0.777753,0.749579,0.795886,0.943202,0.734477,1.732098
9,0.001914,0.114992,0.799444,0.159489,0.747500,0.806920,0.723236,0.771047,0.737801,0.790406,0.946882,0.748078,1.682268
10,0.001891,0.103999,0.822778,0.198649,0.776000,0.824239,0.761301,0.792937,0.773416,0.810595,0.950365,0.768185,1.550463
11,0.001866,0.112540,0.820556,0.149976,0.774000,0.830149,0.754428,0.789007,0.767527,0.807344,0.953427,0.787700,1.560491
12,0.001839,0.102309,0.837222,0.222540,0.750000,0.835307,0.770288,0.769067,0.772013,0.780685,0.952107,0.796866,1.551823
13,0.001809,0.121790,0.790000,0.160179,0.772500,0.849036,0.786149,0.793990,0.791082,0.807145,0.959354,0.817416,1.584086
14,0.001777,0.096647,0.843889,0.133658,0.791000,0.837285,0.773725,0.798778,0.784352,0.815455,0.953904,0.791396,1.654422
15,0.001743,0.112073,0.813889,0.138367,0.763500,0.839726,0.753106,0.788783,0.766405,0.807221,0.952725,0.778386,1.729111
