epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
47,0.000257,0.082491,0.858889,0.377315,0.733000,0.804093,0.753272,0.490175,0.721348,0.700483,0.908596,0.797827,1.603183
48,0.000223,0.094086,0.840000,0.474532,0.690000,0.807127,0.808896,0.455261,0.666292,0.568000,0.884803,0.766152,1.572352
49,0.000191,0.086938,0.847778,0.416644,0.737000,0.798963,0.669530,0.463835,0.721910,0.738510,0.919642,0.797457,1.575112
50,0.000161,0.082451,0.860556,0.351169,0.733000,0.803440,0.752761,0.493719,0.721348,0.703881,0.910485,0.799638,1.599554
51,0.000134,0.076180,0.876111,0.420753,0.733500,0.795692,0.686401,0.469652,0.722753,0.733459,0.919164,0.799823,1.580532
52,0.000109,0.075935,0.865556,0.399069,0.734500,0.801972,0.768916,0.494407,0.716573,0.686549,0.909824,0.795794,1.569790
53,0.000086,0.075560,0.875000,0.396328,0.735500,0.803549,0.738139,0.493773,0.730056,0.722174,0.920590,0.802927,1.581479
54,0.000066,0.078856,0.865000,0.378578,0.742000,0.799379,0.726687,0.487047,0.726966,0.723077,0.921152,0.805514,1.573811
55,0.000049,0.069145,0.875556,0.396996,0.732500,0.800426,0.715746,0.484994,0.729775,0.731285,0.922795,0.806697,1.578545
56,0.000034,0.073321,0.871111,0.402659,0.737000,0.803282,0.746319,0.493777,0.726685,0.713233,0.916917,0.804073,1.604667
57,0.000022,0.072082,0.880556,0.402048,0.734000,0.800286,0.710327,0.482368,0.728652,0.732113,0.923202,0.806660,1.573924
58,0.000012,0.068700,0.885556,0.402853,0.730000,0.800201,0.714008,0.485183,0.728933,0.732019,0.922191,0.803445,1.573592
59,0.000005,0.071663,0.875556,0.399541,0.743500,0.803199,0.728323,0.489333,0.727247,0.723912,0.921440,0.805367,1.584327
60,0.000001,0.067050,0.888333,0.399515,0.749000,0.802975,0.732720,0.491637,0.729213,0.723940,0.921840,0.808102,1.633024
