epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.819700,0.657283,0.302039,0.548901,0.687656,0.522321,0.261050,0.563500,0.250644,0.835000,0.631579,1.472740
2,0.001999,0.130841,0.772338,0.160227,0.781868,0.920451,0.834821,0.864766,0.822500,0.843681,0.940081,0.796689,1.449766
3,0.001995,0.130225,0.794982,0.074708,0.885165,0.950605,0.809375,0.810811,0.816000,0.799564,0.931129,0.810696,1.439249
4,0.001988,0.110925,0.808446,0.113638,0.846154,0.919356,0.843750,0.856086,0.842000,0.840886,0.939758,0.824278,1.558493
5,0.001978,0.095272,0.834149,0.050832,0.928571,0.982242,0.825000,0.826702,0.832500,0.817836,0.961210,0.854839,4.145657
6,0.001966,0.099480,0.849449,0.076360,0.912637,0.967281,0.822768,0.827015,0.830000,0.818376,0.947742,0.847623,1.547003
7,0.001951,0.075536,0.884333,0.072223,0.895604,0.971960,0.740625,0.706417,0.760500,0.700812,0.933548,0.814941,2.046105
8,0.001934,0.090413,0.862301,0.118318,0.820330,0.970524,0.830804,0.858845,0.817000,0.834986,0.952581,0.873939,1.455334
9,0.001914,0.094118,0.853733,0.071274,0.908242,0.956264,0.855804,0.867133,0.856000,0.854985,0.939032,0.791596,1.433444
10,0.001891,0.070063,0.893513,0.159471,0.847802,0.964208,0.816071,0.810488,0.827500,0.804089,0.934194,0.824278,1.464926
11,0.001866,0.077889,0.887393,0.148990,0.868681,0.975591,0.751339,0.717975,0.772500,0.715091,0.946371,0.846350,1.487366
12,0.001839,0.089662,0.875765,0.059093,0.931319,0.981759,0.845536,0.848511,0.853500,0.842219,0.954758,0.842530,1.568282
13,0.001809,0.073185,0.888617,0.027704,0.956593,0.995921,0.824107,0.816574,0.838500,0.814261,0.958065,0.879881,1.516758
14,0.001777,0.084076,0.883109,0.099995,0.951648,0.989337,0.820982,0.814952,0.833000,0.809578,0.945242,0.851443,1.581872
15,0.001743,0.069774,0.910649,0.051617,0.947802,0.992887,0.879911,0.887683,0.882000,0.878850,0.953548,0.850170,1.501516
16,0.001707,0.082645,0.881273,0.172278,0.853297,0.990755,0.861161,0.883302,0.848500,0.861833,0.966855,0.895586,1.629319
17,0.001669,0.064750,0.899633,0.045659,0.946154,0.993474,0.872768,0.878981,0.878000,0.872651,0.948629,0.871817,1.700194
18,0.001629,0.051100,0.930845,0.129492,0.890659,0.994408,0.863839,0.880063,0.858500,0.864269,0.943871,0.879881,1.634661
19,0.001588,0.069390,0.903305,0.146477,0.883517,0.991302,0.870982,0.888028,0.863500,0.871044,0.960242,0.867572,1.704422
20,0.001545,0.072964,0.913709,0.047544,0.953297,0.993475,0.884821,0.890955,0.887500,0.882751,0.968629,0.888795,1.494277
21,0.001500,0.049116,0.936965,0.078768,0.926923,0.987625,0.843304,0.839359,0.852500,0.832482,0.963790,0.895586,1.478414
22,0.001454,0.045970,0.935741,0.174493,0.885165,0.980862,0.857589,0.876020,0.849500,0.857414,0.945565,0.869694,1.692947
23,0.001407,0.033889,0.951040,0.064707,0.929670,0.991543,0.849107,0.847748,0.858500,0.842340,0.961532,0.861205,2.018386
24,0.001358,0.035448,0.948592,0.100814,0.935714,0.987843,0.896875,0.905444,0.895500,0.894710,0.962984,0.879032,1.648131
25,0.001309,0.042105,0.940636,0.107344,0.924725,0.991801,0.785714,0.766764,0.800500,0.759494,0.947903,0.852716,1.475569
26,0.001259,0.050315,0.930233,0.041820,0.957692,0.993861,0.856250,0.856762,0.866500,0.853538,0.963790,0.881579,1.433113
27,0.001208,0.043165,0.941248,0.071494,0.919780,0.993436,0.784821,0.766473,0.801000,0.761391,0.922903,0.858659,1.416065
28,0.001156,0.034530,0.949816,0.032323,0.969780,0.998952,0.879911,0.883297,0.885000,0.876609,0.967258,0.899406,2.052995
29,0.001105,0.026642,0.960220,0.037064,0.970330,0.996578,0.880804,0.885161,0.887500,0.880763,0.960645,0.862054,2.388489
30,0.001052,0.032606,0.951652,0.097521,0.931868,0.992974,0.898214,0.907090,0.897000,0.896794,0.967500,0.902377,2.265493
31,0.001000,0.032948,0.955324,0.054739,0.961538,0.996781,0.886161,0.891072,0.891000,0.885142,0.962903,0.880730,1.660125
32,0.000948,0.030265,0.958996,0.059741,0.953297,0.996840,0.891518,0.899212,0.891500,0.889116,0.964032,0.890492,1.482296
33,0.000895,0.030168,0.955324,0.030746,0.972528,0.998395,0.876339,0.880552,0.882000,0.874468,0.966855,0.892190,1.472057
34,0.000844,0.022686,0.968788,0.030195,0.975824,0.997229,0.831250,0.825162,0.843500,0.820836,0.965726,0.883701,3.855215
35,0.000792,0.022218,0.970012,0.102854,0.943956,0.995351,0.898661,0.906314,0.897500,0.895674,0.967097,0.906197,1.808442
36,0.000741,0.019129,0.971848,0.028172,0.976923,0.997643,0.866071,0.867374,0.874500,0.862916,0.973226,0.901104,1.421889
37,0.000691,0.016317,0.974908,0.019804,0.972528,0.998198,0.833929,0.828413,0.846000,0.824201,0.963548,0.890492,1.448351
38,0.000642,0.018614,0.973072,0.014692,0.981868,0.999023,0.870536,0.872695,0.876000,0.865217,0.964194,0.891766,1.528672
39,0.000593,0.015282,0.979192,0.067736,0.953846,0.997265,0.878125,0.884076,0.883500,0.878329,0.963468,0.872241,1.495892
40,0.000546,0.011197,0.982864,0.021644,0.982967,0.998059,0.850893,0.850492,0.860000,0.845133,0.965081,0.874788,1.496295
41,0.000500,0.015180,0.979804,0.015213,0.986264,0.999092,0.854018,0.853166,0.864500,0.849695,0.965323,0.884550,1.597268
42,0.000455,0.015646,0.977356,0.016638,0.977473,0.998358,0.845536,0.841430,0.856000,0.836364,0.966371,0.915110,1.474178
43,0.000412,0.018429,0.975520,0.027727,0.979670,0.998321,0.862054,0.862483,0.871000,0.858086,0.970242,0.898981,1.606646
44,0.000371,0.006478,0.990820,0.093317,0.952198,0.998034,0.888393,0.894604,0.891500,0.887273,0.969839,0.897284,1.600550
45,0.000331,0.007306,0.992656,0.024267,0.987363,0.998199,0.841071,0.836847,0.853500,0.833994,0.968306,0.893463,1.490929
46,0.000293,0.009074,0.986536,0.067041,0.966484,0.998379,0.878125,0.881971,0.884000,0.876201,0.970403,0.884126,1.450102
47,0.000257,0.008544,0.987148,0.041866,0.974725,0.998162,0.867857,0.869604,0.875000,0.863834,0.974032,0.899406,1.457978
48,0.000223,0.008058,0.987760,0.095862,0.946154,0.997799,0.884821,0.892410,0.884500,0.881234,0.962097,0.888370,1.480368
