epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
42,0.000455,0.005270,0.996437,0.736678,0.853191,0.939427,0.866225,0.777042,0.818627,0.791901,0.928431,0.881321,1.869031
43,0.000412,0.012332,0.985748,0.536266,0.880851,0.948096,0.882119,0.818737,0.853922,0.843652,0.924706,0.888545,1.652012
44,0.000371,0.006193,0.994062,1.047176,0.835106,0.927014,0.865563,0.769056,0.808824,0.776119,0.930588,0.887513,1.938201
45,0.000331,0.003086,0.997031,1.027413,0.837766,0.934666,0.852980,0.743056,0.793137,0.752638,0.927255,0.863777,1.728263
46,0.000293,0.002279,0.996437,0.728533,0.861702,0.938272,0.886755,0.823893,0.855882,0.844773,0.924510,0.906089,1.597768
47,0.000257,0.002787,0.997031,1.246001,0.829255,0.931322,0.847682,0.724221,0.781373,0.730351,0.923725,0.855521,1.625562
48,0.000223,0.002439,0.998812,0.920982,0.836170,0.928738,0.872185,0.791351,0.828431,0.807056,0.924118,0.881321,2.070575
49,0.000191,0.002227,0.997625,1.263780,0.826596,0.925414,0.850993,0.735605,0.787255,0.742586,0.924510,0.861713,1.706517
50,0.000161,0.002821,0.997031,0.817518,0.867553,0.933854,0.878146,0.805085,0.838235,0.821622,0.925882,0.899897,1.537193
51,0.000134,0.002390,0.998812,1.294960,0.827660,0.920037,0.847682,0.727488,0.784314,0.736211,0.923922,0.857585,1.528928
52,0.000109,0.002837,0.996437,1.126131,0.838298,0.924937,0.856291,0.752566,0.799020,0.763006,0.926471,0.868937,1.519771
53,0.000086,0.001676,0.997625,1.048565,0.831383,0.930562,0.866887,0.775419,0.816667,0.787741,0.926275,0.881321,1.603734
54,0.000066,0.001311,0.998219,1.060996,0.848404,0.927209,0.866887,0.775419,0.815686,0.786848,0.925490,0.881321,1.647231
55,0.000049,0.001252,0.998219,1.034592,0.845745,0.930495,0.866887,0.776915,0.818627,0.790960,0.925686,0.882353,1.603184
56,0.000034,0.000875,0.999406,1.112786,0.837766,0.926916,0.863576,0.766440,0.808824,0.776119,0.925490,0.876161,1.672477
57,0.000022,0.000996,0.999406,1.090082,0.835106,0.928029,0.863576,0.767494,0.809804,0.778032,0.925882,0.876161,1.541735
58,0.000012,0.001706,0.998219,1.077005,0.848404,0.928524,0.860265,0.763187,0.808824,0.777143,0.926275,0.880289,1.508650
59,0.000005,0.001417,0.997625,1.131418,0.831915,0.925860,0.858278,0.755708,0.801961,0.766204,0.925098,0.869969,1.490776
60,0.000001,0.001551,0.998812,1.128348,0.837234,0.925928,0.860927,0.761364,0.805882,0.771889,0.924706,0.869969,1.485898
