epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
26,0.001259,0.019489,0.978261,0.461362,0.815116,0.885392,0.811640,0.822532,0.823034,0.839695,0.953034,0.828504,0.789201
27,0.001208,0.051309,0.942455,0.291959,0.837209,0.909730,0.834392,0.797148,0.826404,0.799220,0.975955,0.904199,0.695648
28,0.001156,0.014968,0.978261,0.226823,0.868605,0.917247,0.855026,0.827673,0.847753,0.829238,0.981573,0.922531,0.807398
29,0.001105,0.007365,0.994885,0.296011,0.902326,0.924949,0.886772,0.883060,0.891011,0.892818,0.975955,0.894737,0.895070
30,0.001052,0.013179,0.985934,0.289870,0.847674,0.948610,0.814286,0.761062,0.803371,0.761580,0.987416,0.937907,0.728007
31,0.001000,0.020851,0.979540,0.216312,0.862791,0.938264,0.823810,0.778148,0.815169,0.780227,0.988652,0.945003,0.688688
32,0.000948,0.014372,0.989770,0.163082,0.910465,0.932050,0.888889,0.874702,0.884270,0.876794,0.989101,0.944412,0.702528
33,0.000895,0.009418,0.989770,0.233441,0.856977,0.925922,0.834921,0.794195,0.826404,0.795770,0.992135,0.965701,0.708945
34,0.000844,0.008692,0.992327,0.211081,0.911628,0.947393,0.901058,0.891720,0.900000,0.896391,0.986742,0.940272,0.701986
35,0.000792,0.004304,0.997442,0.253006,0.906977,0.941393,0.881481,0.863415,0.876966,0.866055,0.986180,0.939089,0.700108
36,0.000741,0.004354,0.997442,0.368472,0.877907,0.930654,0.845503,0.809399,0.837079,0.810458,0.987640,0.947960,0.709492
37,0.000691,0.005175,0.993606,0.371414,0.860465,0.927647,0.866138,0.840580,0.860112,0.842704,0.988427,0.947368,0.747745
38,0.000642,0.008980,0.993606,0.222933,0.919767,0.938191,0.903704,0.894919,0.903933,0.900639,0.985618,0.939681,0.854059
39,0.000593,0.003848,0.994885,0.240446,0.918605,0.945841,0.904762,0.895833,0.903371,0.900000,0.985843,0.937907,0.721422
40,0.000546,0.005103,0.992327,0.218505,0.915116,0.944822,0.895767,0.885532,0.894382,0.890187,0.988427,0.947368,0.736188
41,0.000500,0.003516,0.998721,0.257500,0.912791,0.942063,0.894180,0.880526,0.891011,0.883693,0.986854,0.945594,0.674294
42,0.000455,0.007253,0.988491,0.207756,0.911628,0.938372,0.885185,0.867602,0.880899,0.870257,0.990112,0.951508,0.702549
43,0.000412,0.012494,0.991049,0.264490,0.911628,0.942201,0.877249,0.854454,0.870787,0.855528,0.990225,0.958013,0.671029
44,0.000371,0.002226,0.997442,0.283842,0.906977,0.944202,0.903175,0.892920,0.900562,0.896066,0.987303,0.948551,0.681190
45,0.000331,0.004329,0.994885,0.414351,0.880233,0.926533,0.856614,0.824140,0.848315,0.824675,0.990449,0.963335,0.686251
46,0.000293,0.007669,0.993606,0.211261,0.912791,0.944189,0.901587,0.890717,0.898315,0.893341,0.988764,0.950917,0.685828
47,0.000257,0.003009,0.996164,0.289824,0.896512,0.944186,0.862434,0.833333,0.855056,0.834403,0.991573,0.964518,0.677388
48,0.000223,0.003146,0.997442,0.214761,0.917442,0.949416,0.901058,0.889415,0.897753,0.892052,0.990225,0.955648,0.689724
49,0.000191,0.002028,0.998721,0.272272,0.910465,0.948042,0.897884,0.884362,0.893258,0.885954,0.989326,0.953282,0.700629
50,0.000161,0.001817,0.998721,0.289508,0.909302,0.943483,0.900000,0.886894,0.894944,0.887957,0.989888,0.955648,0.691334
51,0.000134,0.000822,1.000000,0.349198,0.897674,0.936928,0.895238,0.880435,0.889888,0.881499,0.989326,0.954465,0.707235
52,0.000109,0.001509,0.998721,0.312135,0.910465,0.941493,0.901058,0.888491,0.896629,0.890084,0.988876,0.953873,0.679797
53,0.000086,0.001880,0.997442,0.292248,0.903488,0.944381,0.897884,0.884914,0.892697,0.885970,0.989438,0.955648,0.690222
54,0.000066,0.001311,1.000000,0.317877,0.918605,0.940324,0.900000,0.887433,0.895506,0.889021,0.988876,0.955056,0.673814
55,0.000049,0.000938,1.000000,0.332981,0.906977,0.939346,0.895238,0.880290,0.890449,0.881890,0.990000,0.959196,0.688388
56,0.000034,0.001286,1.000000,0.308412,0.920930,0.942807,0.902116,0.890855,0.897753,0.892435,0.988876,0.954465,0.683219
57,0.000022,0.000996,0.998721,0.325774,0.912791,0.939876,0.896825,0.882742,0.892135,0.884337,0.989775,0.957422,0.678059
58,0.000012,0.001890,0.997442,0.321856,0.913953,0.941498,0.897884,0.884362,0.893258,0.885954,0.988764,0.953873,0.699130
59,0.000005,0.001081,1.000000,0.329257,0.908140,0.939340,0.896296,0.882070,0.891573,0.883665,0.989438,0.956830,0.693907
60,0.000001,0.001065,1.000000,0.328031,0.908140,0.939892,0.896825,0.882742,0.892135,0.884337,0.989326,0.955648,0.724153
