epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
45,0.000331,0.030541,0.961667,0.535527,0.791500,0.856771,0.735005,0.562447,0.821067,0.839344,0.985368,0.929584,1.587073
46,0.000293,0.024188,0.973333,0.577392,0.790000,0.854789,0.744217,0.569361,0.821348,0.838579,0.986802,0.935020,1.579387
47,0.000257,0.032786,0.950000,0.759761,0.738000,0.854197,0.804299,0.572260,0.778371,0.764267,0.978850,0.938180,1.571143
48,0.000223,0.034974,0.941111,0.561718,0.790500,0.851441,0.748516,0.572770,0.823596,0.839878,0.987266,0.937685,1.586531
49,0.000191,0.021064,0.978333,0.639043,0.766500,0.855622,0.788229,0.593597,0.819944,0.825007,0.986620,0.942318,1.584582
50,0.000161,0.022601,0.972778,0.629549,0.764000,0.857586,0.788332,0.591466,0.815449,0.820049,0.986205,0.940060,1.574877
51,0.000134,0.024454,0.968333,0.561209,0.768500,0.857307,0.776459,0.588701,0.826124,0.834713,0.987463,0.939057,1.601305
52,0.000109,0.019666,0.980000,0.585383,0.775000,0.855468,0.766018,0.583910,0.826404,0.838474,0.987372,0.937281,1.580063
53,0.000086,0.024936,0.964444,0.676727,0.764000,0.858155,0.792528,0.589427,0.811236,0.812395,0.984145,0.941467,1.583703
54,0.000066,0.018070,0.977778,0.690861,0.767000,0.859420,0.791607,0.593775,0.816573,0.820061,0.985178,0.941393,1.580813
55,0.000049,0.022962,0.969444,0.677737,0.768000,0.858412,0.785670,0.591972,0.820787,0.826442,0.986078,0.940504,1.568547
56,0.000034,0.019800,0.973333,0.692568,0.767500,0.856804,0.788843,0.592534,0.818539,0.822820,0.985980,0.941097,1.571105
57,0.000022,0.019554,0.975556,0.671077,0.770000,0.856709,0.778301,0.588994,0.824438,0.832395,0.986894,0.940467,1.583354
58,0.000012,0.018890,0.980000,0.682277,0.771500,0.855722,0.782293,0.591197,0.824719,0.831351,0.986254,0.941097,1.579304
59,0.000005,0.017737,0.978889,0.684081,0.769000,0.855740,0.781986,0.590699,0.824438,0.831035,0.986359,0.940467,1.579515
60,0.000001,0.019308,0.976111,0.684422,0.769000,0.855570,0.782190,0.590612,0.824438,0.830853,0.986296,0.940541,1.591656
