epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
39,0.000593,0.003570,0.996319,0.284527,0.877778,0.972001,0.951923,0.931256,0.942857,0.940741,0.990714,0.971805,1.517199
40,0.000546,0.001444,0.998773,0.359656,0.845556,0.967544,0.950000,0.927644,0.938393,0.935454,0.989286,0.971805,1.577454
41,0.000500,0.000404,1.000000,0.360560,0.861111,0.971199,0.950000,0.927374,0.936607,0.933458,0.989464,0.969925,1.512604
42,0.000455,0.002525,0.998160,0.805598,0.778333,0.965584,0.910256,0.858300,0.876786,0.860041,0.991964,0.973684,1.516619
43,0.000412,0.003220,0.995706,0.353776,0.876667,0.967844,0.949359,0.927054,0.938393,0.935694,0.993393,0.978383,1.486892
44,0.000371,0.000210,1.000000,0.324072,0.873889,0.967577,0.950000,0.928702,0.941964,0.939870,0.991429,0.973684,1.486806
45,0.000331,0.000603,0.999387,0.437966,0.843889,0.970917,0.946795,0.921624,0.930357,0.925996,0.989643,0.973684,1.511617
46,0.000293,0.000472,1.000000,0.424955,0.851667,0.971972,0.946154,0.920605,0.929464,0.924976,0.989107,0.972744,1.462568
47,0.000257,0.000414,1.000000,0.384956,0.870000,0.969535,0.948077,0.924511,0.934821,0.931455,0.990357,0.972744,1.425931
48,0.000223,0.000525,0.999387,0.392409,0.859444,0.968786,0.947436,0.923933,0.934821,0.931712,0.991786,0.975564,1.527759
49,0.000191,0.000353,1.000000,0.312512,0.890000,0.971156,0.951282,0.930403,0.943750,0.941613,0.991607,0.976504,1.461928
50,0.000161,0.000292,1.000000,0.304376,0.886111,0.970991,0.950641,0.929423,0.941964,0.939759,0.991071,0.976504,1.588589
51,0.000134,0.000566,0.999387,0.335475,0.885556,0.969947,0.950000,0.928571,0.943750,0.941504,0.990536,0.974624,1.546892
52,0.000109,0.000336,1.000000,0.405941,0.862222,0.968747,0.950000,0.927644,0.937500,0.934579,0.991071,0.974624,1.517175
53,0.000086,0.000322,0.999387,0.357722,0.862222,0.970481,0.947436,0.923650,0.933929,0.930582,0.990357,0.972744,1.495545
54,0.000066,0.000225,1.000000,0.338980,0.873333,0.971747,0.950000,0.927644,0.937500,0.934579,0.990357,0.971805,1.496522
55,0.000049,0.000157,1.000000,0.343499,0.885556,0.971532,0.948077,0.925208,0.935714,0.932961,0.990893,0.972744,1.550581
56,0.000034,0.000174,1.000000,0.331218,0.878889,0.971388,0.949359,0.927189,0.937500,0.934944,0.991607,0.975564,1.611207
57,0.000022,0.000220,1.000000,0.363205,0.870556,0.971130,0.950000,0.927644,0.937500,0.934579,0.990179,0.970865,1.451660
58,0.000012,0.000259,1.000000,0.368425,0.867222,0.969819,0.951923,0.930491,0.939286,0.936567,0.990714,0.972744,1.466112
59,0.000005,0.000267,1.000000,0.369655,0.871111,0.970769,0.950000,0.927509,0.937500,0.934457,0.990714,0.972744,1.441377
60,0.000001,0.000252,1.000000,0.366841,0.870556,0.970942,0.950641,0.928505,0.938393,0.935454,0.990893,0.973684,1.454439
