epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,1.448417,0.534527,0.195550,0.488372,0.539227,0.506207,0.497191,0.596667,0.661064,0.674444,0.528655,1.912853
2,0.001999,0.181418,0.584399,0.194448,0.520930,0.516944,0.560690,0.418265,0.546667,0.528868,0.615556,0.552047,0.763352
3,0.001995,0.176267,0.597187,0.240244,0.452326,0.503997,0.391724,0.493685,0.554444,0.681998,0.589111,0.499415,0.733141
4,0.001988,0.154408,0.654731,0.293844,0.566279,0.566431,0.558621,0.543509,0.641111,0.702304,0.721556,0.564912,0.687608
5,0.001978,0.181087,0.649616,0.248603,0.630233,0.620525,0.677241,0.600683,0.707778,0.728025,0.844222,0.609357,0.688181
6,0.001966,0.142585,0.732737,0.325584,0.517442,0.549427,0.654483,0.549055,0.665556,0.669594,0.744000,0.550877,0.702545
7,0.001951,0.132037,0.799233,0.398435,0.708140,0.813326,0.742069,0.685185,0.793333,0.814000,0.941333,0.798830,0.682642
8,0.001934,0.081783,0.891304,0.361375,0.706977,0.830260,0.851724,0.714475,0.780000,0.730978,0.975333,0.912281,0.728078
9,0.001914,0.065512,0.898977,0.322871,0.706977,0.828459,0.833793,0.672999,0.758889,0.695652,0.976222,0.900585,0.778551
10,0.001891,0.040667,0.943734,0.555500,0.646512,0.766814,0.726897,0.649558,0.752222,0.766980,0.920222,0.837427,0.720270
11,0.001866,0.076480,0.878517,0.650377,0.640698,0.708321,0.806897,0.551282,0.690000,0.552167,0.980222,0.964912,0.827296
12,0.001839,0.075963,0.921995,0.322558,0.689535,0.824484,0.861379,0.734478,0.795556,0.751351,0.994444,0.971930,0.786410
13,0.001809,0.017283,0.983376,0.474472,0.708140,0.789135,0.904828,0.827930,0.855556,0.836272,0.997778,0.988304,0.783993
14,0.001777,0.027725,0.959079,0.283772,0.818605,0.857637,0.843448,0.763295,0.837778,0.833713,0.979556,0.918129,0.776348
15,0.001743,0.052393,0.947570,0.316200,0.738372,0.859205,0.873103,0.756614,0.808889,0.768817,0.992889,0.968421,0.717371
16,0.001707,0.018252,0.974425,0.965403,0.556977,0.724716,0.780690,0.453608,0.646667,0.453608,0.966444,0.950877,0.796712
17,0.001669,0.033852,0.956522,0.511807,0.727907,0.825003,0.862069,0.718310,0.781111,0.721358,0.993333,0.977778,0.871102
18,0.001629,0.018013,0.979540,0.300176,0.801163,0.854191,0.894483,0.821470,0.864444,0.852300,0.994222,0.969591,0.845411
19,0.001588,0.012578,0.987212,0.307244,0.843023,0.894851,0.920000,0.862559,0.886667,0.877108,0.998222,0.990643,0.758747
20,0.001545,0.007021,0.991049,0.366880,0.797674,0.855479,0.895172,0.805128,0.840000,0.813472,0.998444,0.991813,0.842444
21,0.001500,0.006126,0.989770,0.479369,0.833721,0.847393,0.840690,0.770606,0.848889,0.850877,0.975778,0.915789,0.835744
22,0.001454,0.005954,0.994885,0.569589,0.784884,0.845857,0.895172,0.802597,0.838889,0.809961,0.999333,0.996491,0.701354
23,0.001407,0.017658,0.984655,0.365047,0.803488,0.869589,0.869655,0.767528,0.821111,0.794904,0.987778,0.967251,0.708165
24,0.001358,0.008555,0.991049,0.719059,0.705814,0.873607,0.852414,0.691643,0.764444,0.693642,0.997111,0.984795,0.724399
25,0.001309,0.008490,0.989770,0.356005,0.780233,0.913440,0.861379,0.720445,0.782222,0.725490,0.987778,0.970760,0.716738
26,0.001259,0.001768,1.000000,0.614333,0.796512,0.913294,0.887586,0.786370,0.824444,0.791557,0.995333,0.975439,0.785258
27,0.001208,0.002544,0.994885,0.491211,0.826744,0.915646,0.898621,0.815558,0.851111,0.829082,0.995778,0.977778,0.803284
28,0.001156,0.003963,0.993606,0.635798,0.724419,0.852834,0.871724,0.753968,0.808889,0.768194,0.994000,0.973099,0.794018
29,0.001105,0.013846,0.982097,0.829975,0.658140,0.815241,0.823448,0.602484,0.715556,0.602484,0.972000,0.964912,0.771101
30,0.001052,0.008411,0.988491,0.411816,0.866279,0.902174,0.891724,0.824581,0.875556,0.868235,0.990889,0.955556,0.837669
31,0.001000,0.000814,0.998721,0.494971,0.820930,0.921769,0.908966,0.834171,0.860000,0.840506,0.999111,0.995322,0.816941
32,0.000948,0.002334,0.998721,0.432234,0.818605,0.901368,0.900000,0.824667,0.864444,0.848259,0.996000,0.978947,0.719555
33,0.000895,0.002709,0.997442,0.512716,0.810465,0.897193,0.917931,0.854345,0.878889,0.864932,0.998222,0.990643,0.802582
34,0.000844,0.000559,1.000000,0.506587,0.808140,0.915338,0.912414,0.841843,0.866667,0.849246,0.998000,0.989474,0.850857
35,0.000792,0.001429,0.996164,1.172934,0.666279,0.860681,0.836552,0.643609,0.737778,0.644578,0.997778,0.988304,0.778909
36,0.000741,0.005219,0.993606,0.457677,0.838372,0.905960,0.912414,0.855846,0.893333,0.887059,0.996889,0.983626,0.812568
37,0.000691,0.002536,0.996164,0.449034,0.847674,0.909481,0.909655,0.835220,0.862222,0.842640,0.998222,0.990643,0.859895
38,0.000642,0.000276,1.000000,0.459663,0.854651,0.916793,0.906207,0.827848,0.854444,0.833121,0.998000,0.989474,0.835055
39,0.000593,0.000552,0.998721,0.770748,0.747674,0.890595,0.891724,0.792053,0.828889,0.795213,0.997111,0.984795,0.784447
40,0.000546,0.000869,1.000000,0.499392,0.846512,0.901909,0.917241,0.852941,0.877778,0.863524,0.998222,0.990643,0.793469
41,0.000500,0.000223,1.000000,0.626400,0.798837,0.907074,0.906897,0.830189,0.858889,0.838628,0.998000,0.989474,0.827995
42,0.000455,0.000138,1.000000,0.712955,0.779070,0.897934,0.903448,0.823232,0.853333,0.831633,0.997556,0.987135,0.841499
43,0.000412,0.000734,0.998721,0.649948,0.839535,0.895998,0.912414,0.842236,0.867778,0.850690,0.997556,0.987135,0.894449
44,0.000371,0.000205,1.000000,0.725251,0.788372,0.896755,0.906897,0.829760,0.857778,0.837150,0.996889,0.983626,0.707017
45,0.000331,0.000158,1.000000,0.673158,0.841860,0.888394,0.917931,0.856106,0.882222,0.869779,0.997778,0.988304,0.846574
46,0.000293,0.000353,1.000000,0.646069,0.846512,0.889789,0.915862,0.853012,0.881111,0.868712,0.997556,0.987135,0.824029
