epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
28,0.001156,0.012141,0.986272,1.499858,0.673377,0.708231,0.746250,0.716480,0.767500,0.786207,0.944167,0.931579,1.210074
29,0.001105,0.007081,0.992052,2.073082,0.581818,0.684485,0.741250,0.689189,0.750000,0.753695,0.910500,0.869298,1.206231
30,0.001052,0.006350,0.994942,1.486642,0.689610,0.732397,0.758125,0.731063,0.787500,0.804897,0.949667,0.924561,1.186658
31,0.001000,0.004495,0.993497,1.095660,0.679870,0.741710,0.761875,0.735233,0.787500,0.805788,0.953167,0.928070,1.187784
32,0.000948,0.003925,0.995665,2.665963,0.600000,0.689435,0.755625,0.666667,0.739167,0.714155,0.856000,0.809649,1.208594
33,0.000895,0.004349,0.994942,2.608447,0.537013,0.667725,0.741875,0.687831,0.752500,0.753935,0.867000,0.870175,1.197748
34,0.000844,0.003715,0.994942,0.932743,0.689610,0.757711,0.766250,0.735876,0.790000,0.805255,0.954333,0.927193,1.191784
35,0.000792,0.003657,0.996387,1.569506,0.590909,0.716467,0.758125,0.703902,0.764167,0.764755,0.875667,0.873684,1.184760
36,0.000741,0.003103,0.997832,1.253231,0.669481,0.741457,0.766250,0.730548,0.785000,0.797170,0.934667,0.903509,1.201595
37,0.000691,0.002230,0.995665,1.113683,0.692857,0.749907,0.757500,0.724823,0.780000,0.794712,0.929500,0.911404,1.198734
38,0.000642,0.001799,0.999277,1.544665,0.619480,0.723751,0.764375,0.723810,0.782500,0.791033,0.908333,0.899123,1.190184
39,0.000593,0.000863,0.999277,1.400826,0.667532,0.718440,0.755625,0.721311,0.779167,0.792482,0.910500,0.900000,1.188095
40,0.000546,0.002173,0.997832,2.569245,0.564935,0.691538,0.756250,0.698142,0.759167,0.757347,0.878000,0.866667,1.192918
41,0.000500,0.002033,0.997110,1.101652,0.694805,0.760501,0.766250,0.733997,0.790000,0.803738,0.936667,0.912281,1.198751
42,0.000455,0.001713,0.998555,1.303426,0.635065,0.731228,0.764375,0.727404,0.783333,0.794629,0.916500,0.908772,1.182707
43,0.000412,0.002065,0.998555,1.447149,0.622078,0.745254,0.760625,0.714392,0.773333,0.778862,0.897000,0.898246,1.239259
44,0.000371,0.002201,0.997832,1.289667,0.631818,0.753014,0.767500,0.724444,0.780833,0.788074,0.911500,0.903509,1.202194
45,0.000331,0.000679,1.000000,1.689008,0.638961,0.729261,0.754375,0.703843,0.765000,0.768092,0.890833,0.889474,1.181206
46,0.000293,0.001517,0.998555,1.672738,0.650649,0.730552,0.758750,0.714074,0.772500,0.779305,0.896667,0.895614,1.188149
47,0.000257,0.000945,0.999277,2.190356,0.624675,0.718221,0.758125,0.701619,0.760000,0.759599,0.872667,0.873684,1.174724
48,0.000223,0.001044,0.998555,1.617574,0.635714,0.733232,0.765625,0.721604,0.778333,0.785137,0.893333,0.894737,1.194333
49,0.000191,0.000567,1.000000,1.924512,0.628571,0.721172,0.761250,0.711916,0.773333,0.776316,0.887167,0.885965,1.203461
50,0.000161,0.001168,0.998555,2.886844,0.613636,0.699388,0.748750,0.658163,0.730000,0.704918,0.839167,0.815789,1.194559
51,0.000134,0.000951,1.000000,2.052570,0.644156,0.717974,0.761875,0.708046,0.767500,0.768080,0.885000,0.882456,1.192674
52,0.000109,0.001446,0.999277,1.885302,0.625325,0.724232,0.760625,0.705611,0.765000,0.765000,0.888333,0.882456,1.198089
53,0.000086,0.000538,1.000000,1.773063,0.620779,0.723387,0.762500,0.714715,0.773333,0.777778,0.889500,0.892105,1.195033
54,0.000066,0.001334,0.997832,2.025730,0.609091,0.717305,0.763750,0.710567,0.770000,0.770764,0.886500,0.881579,1.184855
55,0.000049,0.000643,1.000000,1.899310,0.617532,0.721855,0.759375,0.707669,0.769167,0.770885,0.886000,0.883333,1.194409
56,0.000034,0.000577,0.999277,1.923055,0.602597,0.718383,0.757500,0.706061,0.766667,0.768977,0.885500,0.881579,1.232921
57,0.000022,0.000401,1.000000,1.997176,0.603896,0.711135,0.763750,0.714502,0.773333,0.776683,0.886000,0.888596,1.188152
58,0.000012,0.000451,1.000000,2.049583,0.594805,0.710521,0.761875,0.712018,0.772500,0.775309,0.885333,0.885088,1.203065
59,0.000005,0.000893,0.998555,2.041552,0.591558,0.713046,0.762500,0.712121,0.771667,0.774300,0.886167,0.885965,1.186924
60,0.000001,0.000556,1.000000,2.059235,0.580519,0.713481,0.762500,0.712121,0.772500,0.774938,0.885833,0.886842,1.234662
