epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.774401,0.526111,0.175277,0.506818,0.524665,0.649418,0.013360,0.499316,0.013468,0.581684,0.522754,1.758539
2,0.001999,0.181710,0.529444,0.180400,0.480455,0.445352,0.432946,0.487229,0.515379,0.615510,0.509023,0.493154,1.718387
3,0.001995,0.175032,0.516111,0.182168,0.512273,0.509321,0.357465,0.513392,0.503418,0.662799,0.574767,0.522438,1.910921
4,0.001988,0.169235,0.577778,0.185337,0.503182,0.531493,0.433658,0.486440,0.515721,0.614631,0.575729,0.525287,1.750984
5,0.001978,0.169767,0.595000,0.175391,0.563182,0.561915,0.575362,0.435469,0.557416,0.515888,0.636932,0.552829,1.915847
6,0.001966,0.168156,0.599444,0.189473,0.523182,0.562296,0.396629,0.500786,0.509569,0.639900,0.596180,0.524812,1.739408
7,0.001951,0.180788,0.505000,0.454297,0.559545,0.601381,0.670544,0.381462,0.580998,0.411143,0.686436,0.540324,1.755998
8,0.001934,0.167241,0.609444,0.214307,0.607727,0.673801,0.692618,0.519124,0.640465,0.570612,0.771188,0.648279,1.907196
9,0.001914,0.146374,0.707778,0.251685,0.692727,0.769293,0.733681,0.596112,0.691046,0.646875,0.882586,0.736605,1.781406
10,0.001891,0.162215,0.659444,0.285703,0.646818,0.702143,0.697603,0.546619,0.655502,0.603774,0.823910,0.677721,1.827651
11,0.001866,0.149445,0.701667,0.499552,0.599091,0.752052,0.717541,0.404404,0.616200,0.418436,0.864662,0.729323,1.806499
12,0.001839,0.147147,0.705000,0.248908,0.695455,0.775957,0.753145,0.602750,0.701982,0.644082,0.907008,0.780293,1.720855
13,0.001809,0.130149,0.784444,0.273655,0.657273,0.776838,0.583432,0.578226,0.638414,0.694573,0.902526,0.743095,1.769266
14,0.001777,0.130385,0.760556,0.214321,0.632273,0.733876,0.575125,0.563840,0.619275,0.675029,0.878406,0.729482,1.734434
15,0.001743,0.143171,0.741111,0.354321,0.676364,0.809456,0.769523,0.582366,0.699932,0.606631,0.938075,0.848991,1.718872
16,0.001707,0.093116,0.851111,0.152141,0.710000,0.864350,0.743651,0.575138,0.687286,0.615061,0.971699,0.879858,1.781266
