epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
46,0.000293,0.010223,0.984830,0.721508,0.829891,0.920221,0.856429,0.876460,0.878000,0.865342,0.972111,0.928947,1.738353
47,0.000257,0.007234,0.993325,0.554404,0.856522,0.920291,0.887857,0.907864,0.901000,0.897089,0.966389,0.935673,1.672872
48,0.000223,0.004684,0.995146,0.527439,0.851087,0.921822,0.898929,0.918326,0.906000,0.904082,0.965833,0.931871,1.650753
49,0.000191,0.003998,0.997573,0.559976,0.847283,0.925484,0.889286,0.909091,0.900000,0.895833,0.972500,0.933626,1.646099
50,0.000161,0.005050,0.993325,0.705885,0.847826,0.921174,0.870714,0.890832,0.891500,0.883396,0.972556,0.936842,1.726685
51,0.000134,0.004734,0.995146,0.638395,0.845652,0.924060,0.876786,0.897046,0.893000,0.886291,0.971056,0.930994,1.568948
52,0.000109,0.002610,0.998786,0.648003,0.854348,0.924729,0.876786,0.896861,0.892500,0.885333,0.973222,0.933041,1.660229
53,0.000086,0.003059,0.997573,0.573521,0.850000,0.926512,0.891786,0.911222,0.903500,0.899636,0.970889,0.934211,1.695657
54,0.000066,0.004408,0.996359,0.678610,0.847826,0.924376,0.873571,0.893502,0.890000,0.881593,0.972944,0.931579,1.743636
55,0.000049,0.003915,0.996966,0.597114,0.846196,0.927009,0.887143,0.906730,0.900000,0.894958,0.970722,0.930409,1.656221
56,0.000034,0.003558,0.996966,0.677854,0.845109,0.925840,0.869286,0.890024,0.885000,0.876609,0.972778,0.934795,1.872340
57,0.000022,0.003474,0.995146,0.660591,0.846196,0.925871,0.876429,0.896531,0.892500,0.885333,0.971389,0.932164,1.780911
58,0.000012,0.002987,0.995752,0.645158,0.845109,0.925977,0.877857,0.898093,0.891500,0.884636,0.971500,0.932749,1.780936
59,0.000005,0.003107,0.996966,0.650243,0.848913,0.926647,0.876429,0.896840,0.892500,0.885942,0.971556,0.933333,1.843895
60,0.000001,0.002537,0.998180,0.647381,0.850543,0.925651,0.877500,0.897642,0.893500,0.886762,0.971167,0.931579,1.762289
