epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.658284,0.515556,0.172182,0.512727,0.544282,0.539886,0.403325,0.522914,0.484288,0.568722,0.525445,1.732202
2,0.001999,0.176336,0.543333,0.188106,0.534545,0.605864,0.386040,0.505545,0.515390,0.651071,0.601865,0.537950,1.720781
3,0.001995,0.176464,0.521667,0.176735,0.512273,0.611723,0.352327,0.508999,0.496580,0.657674,0.552632,0.527186,1.729969
4,0.001988,0.170798,0.543333,0.172636,0.515000,0.575749,0.374644,0.508582,0.506156,0.653717,0.563398,0.549030,1.720095
5,0.001978,0.172887,0.547778,0.181208,0.563182,0.601311,0.523267,0.488277,0.555746,0.595956,0.630887,0.568975,1.716753
6,0.001966,0.175768,0.543333,0.174501,0.536364,0.571778,0.534663,0.421488,0.536936,0.513300,0.572962,0.523862,1.738539
7,0.001951,0.180661,0.502222,0.177509,0.518182,0.534826,0.541785,0.346206,0.504446,0.413598,0.501820,0.512149,1.713627
8,0.001934,0.172612,0.564444,0.177637,0.591364,0.605628,0.611823,0.318466,0.537278,0.360888,0.548872,0.533993,1.727117
9,0.001914,0.178282,0.566111,0.186399,0.568636,0.609754,0.562203,0.421218,0.542408,0.500746,0.568211,0.567076,1.719841
10,0.001891,0.178406,0.557222,0.181405,0.583182,0.611169,0.617521,0.415669,0.568399,0.475914,0.645744,0.567867,1.724204
11,0.001866,0.183431,0.554444,0.173402,0.501364,0.550633,0.352327,0.511111,0.497606,0.660032,0.510226,0.514022,1.733462
12,0.001839,0.173181,0.532778,0.184248,0.534545,0.556222,0.558879,0.297277,0.493502,0.346714,0.482647,0.516739,1.718927
13,0.001809,0.175667,0.568889,0.172904,0.600000,0.597833,0.636277,0.432593,0.589603,0.493243,0.665534,0.583854,1.727413
14,0.001777,0.164286,0.610556,0.197172,0.565909,0.602719,0.592355,0.469243,0.581395,0.553611,0.656887,0.597467,1.796877
15,0.001743,0.169399,0.585556,0.201804,0.591818,0.618962,0.673314,0.364728,0.582763,0.393035,0.651579,0.599842,1.714293
16,0.001707,0.163072,0.610556,0.187587,0.583182,0.584555,0.624644,0.451993,0.590971,0.521600,0.668120,0.622952,1.709594
17,0.001669,0.169808,0.594444,0.184364,0.500000,0.489957,0.347104,0.515333,0.500000,0.666667,0.493188,0.489830,1.976351
18,0.001629,0.172919,0.540000,0.168829,0.590455,0.616335,0.674501,0.315527,0.571819,0.335456,0.630045,0.584804,1.999690
19,0.001588,0.169454,0.579444,0.192062,0.450455,0.472209,0.358262,0.478689,0.471956,0.616493,0.437308,0.497744,1.992197
20,0.001545,0.166285,0.582778,0.164481,0.541364,0.602863,0.454653,0.490348,0.529070,0.616114,0.620271,0.587337,2.047983
21,0.001500,0.176978,0.522778,0.178448,0.567727,0.538239,0.637702,0.339394,0.555746,0.376380,0.616271,0.563593,2.023305
22,0.001454,0.165815,0.573889,0.173033,0.596818,0.625729,0.686135,0.326884,0.580711,0.343683,0.679549,0.619945,2.020729
23,0.001407,0.167098,0.610556,0.176838,0.544545,0.577209,0.588794,0.464771,0.579343,0.550110,0.667038,0.597467,1.965741
24,0.001358,0.161457,0.628333,0.169658,0.579545,0.622816,0.673314,0.197200,0.545828,0.202881,0.588271,0.567550,1.965310
25,0.001309,0.158632,0.628889,0.170785,0.594545,0.655196,0.646724,0.451732,0.599863,0.511686,0.725805,0.635140,2.029525
26,0.001259,0.163141,0.601111,0.193619,0.517273,0.533233,0.659782,0.046574,0.511628,0.046729,0.553023,0.530669,1.932912
27,0.001208,0.169157,0.578889,0.176014,0.600909,0.612386,0.689934,0.379867,0.596785,0.404245,0.682677,0.636882,2.018856
28,0.001156,0.152578,0.656667,0.261765,0.572727,0.597475,0.645062,0.469294,0.606703,0.534790,0.683820,0.658567,1.983597
29,0.001105,0.148065,0.678333,0.179235,0.551818,0.561000,0.592593,0.382289,0.543434,0.443054,0.629835,0.583063,1.754596
30,0.001052,0.153639,0.646111,0.261699,0.577273,0.611383,0.650760,0.479292,0.611149,0.543557,0.709744,0.670598,1.709420
31,0.001000,0.151521,0.667222,0.208483,0.590455,0.615100,0.631054,0.449717,0.595075,0.517522,0.716030,0.675663,1.745293
32,0.000948,0.143618,0.668333,0.205468,0.591818,0.617262,0.657645,0.458709,0.601573,0.511940,0.746195,0.680253,1.710464
33,0.000895,0.143469,0.698889,0.271207,0.564091,0.589559,0.609687,0.502421,0.604651,0.589489,0.734165,0.683102,1.722806
34,0.000844,0.147983,0.657222,0.187157,0.580455,0.622305,0.595442,0.485507,0.589603,0.572650,0.729173,0.684052,1.801960
35,0.000792,0.147167,0.683889,0.362276,0.546364,0.613518,0.522317,0.514713,0.576265,0.632671,0.719850,0.675030,1.719903
36,0.000741,0.143004,0.698333,0.242254,0.561364,0.593214,0.606838,0.487941,0.595417,0.571532,0.738135,0.685952,1.711023
37,0.000691,0.145120,0.686667,0.195745,0.595000,0.636112,0.607550,0.475071,0.587551,0.553664,0.748060,0.673130,1.730806
38,0.000642,0.141748,0.695556,0.212587,0.580909,0.608895,0.600427,0.497462,0.594733,0.584356,0.775368,0.689909,1.707999
39,0.000593,0.131694,0.725556,0.263790,0.616364,0.669378,0.676876,0.448318,0.605677,0.489597,0.800692,0.671072,1.721909
40,0.000546,0.144902,0.685556,0.249994,0.609091,0.653520,0.655033,0.505614,0.627565,0.577087,0.804241,0.690067,1.734310
41,0.000500,0.131737,0.715556,0.256355,0.572727,0.640231,0.629392,0.533333,0.631327,0.623340,0.826617,0.694025,1.732265
42,0.000455,0.127358,0.741667,0.305453,0.612727,0.662293,0.695632,0.465833,0.624145,0.504285,0.814586,0.688959,1.735271
43,0.000412,0.126588,0.718333,0.261935,0.604091,0.674454,0.691833,0.490181,0.632011,0.537005,0.821985,0.690384,1.751540
44,0.000371,0.124893,0.740556,0.333332,0.594091,0.677275,0.714150,0.419479,0.615937,0.436528,0.813774,0.693866,2.024525
45,0.000331,0.126387,0.732222,0.353217,0.615000,0.682975,0.690171,0.479458,0.626539,0.523976,0.813474,0.700356,1.805119
46,0.000293,0.114055,0.768333,0.493231,0.613636,0.695089,0.694207,0.453311,0.618331,0.489011,0.793594,0.685477,1.861908
47,0.000257,0.124666,0.749444,0.417783,0.617273,0.675093,0.650522,0.523007,0.630985,0.599332,0.801925,0.714602,1.817835
48,0.000223,0.116276,0.762778,0.367168,0.627273,0.689436,0.662156,0.521359,0.633721,0.591377,0.809564,0.702414,1.734029
49,0.000191,0.116382,0.774444,0.349846,0.616364,0.693498,0.666904,0.514701,0.634063,0.581704,0.813383,0.702731,1.884285
50,0.000161,0.114167,0.781667,0.444918,0.613182,0.694602,0.685423,0.500189,0.637141,0.555509,0.803398,0.701622,1.863911
51,0.000134,0.116460,0.769444,0.348385,0.601364,0.693476,0.685423,0.490189,0.627565,0.539145,0.816992,0.693708,1.865399
52,0.000109,0.108562,0.786667,0.405187,0.615455,0.699157,0.669516,0.515658,0.637483,0.583006,0.808662,0.714602,1.964173
53,0.000086,0.104464,0.787222,0.344765,0.595000,0.705132,0.663343,0.533246,0.641587,0.607196,0.818586,0.713811,1.787649
54,0.000066,0.104268,0.786111,0.310370,0.629091,0.725594,0.669991,0.527211,0.640903,0.596154,0.825895,0.717768,1.709610
55,0.000049,0.109396,0.790556,0.307977,0.619545,0.713906,0.675689,0.533470,0.647059,0.602159,0.827368,0.717768,1.823359
