epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
47,0.000257,0.001542,0.999444,0.283064,0.918000,0.976463,0.907042,0.919854,0.919725,0.915172,0.978558,0.969042,1.582962
48,0.000223,0.001212,0.999444,0.248101,0.919000,0.974138,0.921127,0.933845,0.927523,0.925891,0.972372,0.967386,1.995797
49,0.000191,0.000898,0.999444,0.249345,0.925000,0.973032,0.917606,0.931539,0.920642,0.919870,0.972687,0.968490,1.817178
50,0.000161,0.001211,0.998333,0.246053,0.922500,0.975586,0.921479,0.933965,0.929358,0.927563,0.973788,0.969870,1.740768
51,0.000134,0.001002,0.999444,0.254848,0.920500,0.974987,0.922183,0.934480,0.931193,0.929379,0.975308,0.971249,1.813585
52,0.000109,0.000603,1.000000,0.247987,0.926000,0.977393,0.922535,0.934679,0.930734,0.928673,0.974889,0.970146,1.688821
53,0.000086,0.000433,1.000000,0.256860,0.920500,0.974229,0.923944,0.936132,0.930275,0.928504,0.974522,0.969042,1.586937
54,0.000066,0.000606,0.999444,0.249680,0.924500,0.976907,0.921479,0.933769,0.928899,0.926714,0.976147,0.970146,1.707002
55,0.000049,0.000548,1.000000,0.265357,0.924000,0.975296,0.923239,0.935541,0.929817,0.928068,0.975360,0.969069,1.678971
56,0.000034,0.000461,1.000000,0.256489,0.926000,0.976791,0.923239,0.935350,0.930275,0.928234,0.976252,0.968766,1.657263
57,0.000022,0.000577,1.000000,0.259291,0.931500,0.977148,0.921479,0.933651,0.929358,0.927014,0.976986,0.969318,1.591287
58,0.000012,0.000498,1.000000,0.256769,0.924000,0.976011,0.923592,0.935780,0.930734,0.928941,0.976252,0.969594,1.572173
59,0.000005,0.000939,0.999444,0.260086,0.920500,0.976223,0.925000,0.936926,0.931651,0.929750,0.975990,0.969042,1.560834
60,0.000001,0.000448,1.000000,0.260328,0.926500,0.976400,0.924648,0.936574,0.932110,0.930189,0.975885,0.969318,1.571309
