epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
32,0.000948,0.008133,0.991634,3.710744,0.680233,0.694460,0.695625,0.687219,0.745000,0.777616,0.906667,0.895614,1.382376
33,0.000895,0.006042,0.992921,3.984239,0.686046,0.713615,0.720625,0.691085,0.748333,0.768049,0.890000,0.881579,1.423375
34,0.000844,0.005987,0.992921,4.298683,0.693605,0.680393,0.723750,0.702557,0.755833,0.780853,0.908167,0.904386,1.536387
35,0.000792,0.010560,0.986486,4.121415,0.702907,0.704745,0.731875,0.698947,0.760000,0.775701,0.894333,0.887719,1.552826
36,0.000741,0.004392,0.993565,4.407176,0.663953,0.675734,0.708750,0.692612,0.746667,0.775480,0.902667,0.893860,1.533758
37,0.000691,0.005554,0.994208,4.297190,0.700581,0.709264,0.716875,0.688660,0.745833,0.766641,0.888000,0.887719,1.468040
38,0.000642,0.005751,0.995495,4.420934,0.711628,0.715103,0.723750,0.688293,0.745000,0.761310,0.883333,0.887719,1.557265
39,0.000593,0.006130,0.992921,4.398748,0.705814,0.705958,0.727500,0.688571,0.747500,0.760852,0.879667,0.884211,1.551076
40,0.000546,0.002760,0.999356,4.544954,0.697674,0.694930,0.736875,0.706211,0.765833,0.782676,0.889833,0.883333,1.348129
41,0.000500,0.002628,0.997426,4.583467,0.706977,0.699703,0.736875,0.701630,0.760000,0.774648,0.875667,0.886842,1.314470
42,0.000455,0.001907,0.998069,4.459606,0.686046,0.709862,0.731250,0.707483,0.762500,0.784906,0.900833,0.893860,1.311824
43,0.000412,0.002012,0.998713,4.494284,0.707558,0.697354,0.744375,0.708482,0.769167,0.782061,0.888000,0.888596,1.389973
44,0.000371,0.001695,0.999356,4.595283,0.713372,0.712015,0.740625,0.701653,0.765833,0.776452,0.882833,0.886842,1.355630
45,0.000331,0.002924,0.996782,4.681877,0.684302,0.692489,0.738125,0.694384,0.757500,0.765889,0.867500,0.880702,1.325514
46,0.000293,0.002573,0.997426,4.699968,0.689535,0.700337,0.721875,0.693737,0.753333,0.773006,0.881500,0.887719,1.324435
47,0.000257,0.002498,0.998069,4.687069,0.691279,0.699541,0.724375,0.696490,0.755000,0.774885,0.884167,0.892105,1.341052
48,0.000223,0.002333,0.998069,4.750154,0.704070,0.707355,0.731875,0.701876,0.761667,0.779321,0.885167,0.886842,1.570364
49,0.000191,0.002090,0.998069,4.759811,0.692442,0.703370,0.736250,0.701556,0.765833,0.779262,0.886500,0.885088,1.533775
50,0.000161,0.001244,0.999356,4.806878,0.693023,0.703859,0.736875,0.706211,0.766667,0.783282,0.886500,0.886842,1.494306
51,0.000134,0.001834,0.999356,4.715156,0.691860,0.703161,0.738750,0.705634,0.767500,0.782201,0.887333,0.886842,1.330984
52,0.000109,0.001738,0.998069,4.699827,0.695349,0.704985,0.739375,0.702355,0.762500,0.775414,0.883000,0.881579,1.325761
53,0.000086,0.001552,0.998069,4.712462,0.701163,0.710692,0.732500,0.696023,0.758333,0.771654,0.879000,0.880702,1.513491
54,0.000066,0.001503,0.998713,4.710950,0.702907,0.709168,0.730625,0.696265,0.758333,0.773083,0.881167,0.882456,1.457544
55,0.000049,0.001118,0.998713,4.741148,0.698256,0.705943,0.734375,0.700915,0.760833,0.776306,0.880167,0.886842,1.322217
56,0.000034,0.001045,0.999356,4.770566,0.701744,0.706086,0.735625,0.700213,0.762500,0.776119,0.879667,0.885965,1.322582
57,0.000022,0.003099,0.998069,4.738702,0.722093,0.708196,0.738125,0.700072,0.759167,0.771902,0.877167,0.882456,1.336502
58,0.000012,0.001105,0.999356,4.757429,0.698256,0.706043,0.737500,0.702128,0.762500,0.776471,0.878833,0.882456,1.344699
59,0.000005,0.001084,0.999356,4.731754,0.709302,0.707589,0.737500,0.699571,0.760000,0.772512,0.877000,0.880702,1.330192
60,0.000001,0.000802,1.000000,4.734404,0.708140,0.707882,0.738125,0.700500,0.760833,0.773481,0.877000,0.880702,1.326268
