epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.651054,0.830080,0.558829,0.751031,0.927076,0.827338,0.877112,0.779000,0.814597,0.976854,0.896215,1.945871
2,0.001999,0.041248,0.950631,0.190893,0.892268,0.951356,0.907554,0.925787,0.914500,0.914027,0.989494,0.962744,2.002436
3,0.001995,0.017163,0.978760,0.238097,0.905155,0.951090,0.904676,0.921107,0.921500,0.917672,0.996404,0.984329,1.637242
4,0.001988,0.013935,0.982778,0.197593,0.941237,0.974822,0.913309,0.928167,0.930500,0.926726,0.997865,0.994973,1.599176
5,0.001978,0.008545,0.988519,0.245755,0.938144,0.971752,0.947482,0.958094,0.955000,0.954545,0.998090,0.994086,1.631092
6,0.001966,0.017417,0.981630,0.180201,0.947423,0.965869,0.923741,0.937389,0.938500,0.935770,0.991011,0.993199,1.577215
7,0.001951,0.022915,0.977612,0.168059,0.934536,0.957796,0.907914,0.922938,0.931500,0.927166,0.998876,0.995860,1.523427
8,0.001934,0.027723,0.971297,0.212929,0.945361,0.973648,0.925180,0.938462,0.941500,0.938776,0.999326,0.997043,1.513025
9,0.001914,0.008494,0.993111,0.408433,0.824742,0.906343,0.791367,0.805369,0.845000,0.816568,0.991180,0.993199,1.510061
10,0.001891,0.014756,0.985649,0.233210,0.944845,0.968888,0.912950,0.927588,0.933500,0.929667,0.998933,0.995860,1.532424
11,0.001866,0.020467,0.986223,0.196789,0.911340,0.945543,0.876978,0.894183,0.906000,0.897043,0.994775,0.994086,1.532851
12,0.001839,0.005435,0.993111,0.229390,0.894845,0.971053,0.858993,0.876341,0.896000,0.884058,0.998034,0.994678,1.532607
13,0.001809,0.007820,0.991389,0.317277,0.855155,0.929309,0.839568,0.856868,0.881500,0.865722,0.999157,0.997043,1.551450
14,0.001777,0.014308,0.985649,0.215420,0.936082,0.956900,0.916906,0.930942,0.936500,0.932769,0.997921,0.997043,1.558816
15,0.001743,0.005457,0.995408,0.367393,0.845361,0.898806,0.803597,0.818845,0.857500,0.833819,0.996180,0.994086,1.521801
16,0.001707,0.008416,0.991389,0.225459,0.927835,0.970165,0.906475,0.921592,0.928000,0.923077,0.998708,0.995860,1.560477
17,0.001669,0.004670,0.995408,0.222396,0.947938,0.983395,0.934173,0.946129,0.949000,0.946820,0.999157,0.996747,1.562790
18,0.001629,0.002834,0.997704,0.238396,0.961340,0.981938,0.944604,0.955102,0.956000,0.954545,0.998876,0.996156,1.551888
19,0.001588,0.002977,0.995982,0.362566,0.941753,0.981690,0.953237,0.963047,0.956000,0.956000,0.997921,0.994973,1.734826
20,0.001545,0.018693,0.982204,0.211681,0.960825,0.986079,0.946043,0.956395,0.956500,0.955224,0.998708,0.996156,1.601490
21,0.001500,0.019173,0.982778,0.143850,0.908247,0.980492,0.882014,0.898640,0.910500,0.901918,0.998708,0.996156,2.285736
22,0.001454,0.010558,0.986223,0.211886,0.886598,0.968907,0.850719,0.868128,0.890500,0.877173,0.996573,0.996452,1.613085
23,0.001407,0.007249,0.993111,0.138667,0.951546,0.985731,0.942086,0.952855,0.953500,0.951638,0.998708,0.996747,1.531226
24,0.001358,0.004015,0.998278,0.158230,0.932990,0.982338,0.905036,0.920097,0.928500,0.923324,0.998652,0.996156,1.540843
25,0.001309,0.006027,0.992537,0.162044,0.908247,0.965636,0.882374,0.898981,0.913000,0.904918,0.993933,0.994086,1.545705
26,0.001259,0.001047,0.998852,0.252566,0.958763,0.973923,0.946403,0.956749,0.957500,0.956388,0.997697,0.992904,1.564682
27,0.001208,0.006314,0.997130,0.192953,0.914433,0.968688,0.896763,0.912473,0.924500,0.918598,0.998371,0.994678,1.538113
28,0.001156,0.003109,0.995982,0.157039,0.934021,0.979874,0.918705,0.932376,0.938500,0.934748,0.997247,0.996747,1.563015
29,0.001105,0.002440,0.996556,0.205031,0.918041,0.973950,0.904317,0.919443,0.930000,0.925054,0.997416,0.993495,1.526090
30,0.001052,0.001793,0.998278,0.205066,0.928866,0.967066,0.912230,0.926550,0.934500,0.930133,0.999213,0.996452,1.566873
31,0.001000,0.000276,1.000000,0.218835,0.933505,0.977218,0.919065,0.932695,0.939000,0.935313,0.998820,0.996747,1.542813
32,0.000948,0.000148,1.000000,0.229594,0.935567,0.976135,0.925540,0.938594,0.942000,0.939012,0.999045,0.996452,1.513390
33,0.000895,0.000212,0.999426,0.261181,0.933505,0.972856,0.927698,0.940480,0.945000,0.942348,0.998652,0.996156,1.518368
34,0.000844,0.000147,1.000000,0.223203,0.926804,0.980023,0.919065,0.932735,0.938500,0.934817,0.997865,0.996747,1.535367
35,0.000792,0.001731,0.997130,0.319469,0.957732,0.981464,0.953237,0.962514,0.962000,0.961264,0.999045,0.996452,1.736372
