epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
47,0.000257,0.030364,0.957222,0.469602,0.717273,0.813202,0.783362,0.642879,0.769993,0.754827,0.988013,0.953417,1.816905
48,0.000223,0.030199,0.951667,0.483207,0.713636,0.816620,0.757199,0.636415,0.775461,0.774614,0.988915,0.952400,2.046733
49,0.000191,0.028016,0.955556,0.469646,0.739091,0.826179,0.764352,0.637941,0.776145,0.771059,0.988485,0.944938,2.007146
50,0.000161,0.030341,0.949444,0.519013,0.705455,0.815269,0.782420,0.641884,0.773411,0.757587,0.987454,0.946520,2.045012
51,0.000134,0.024334,0.965556,0.612335,0.720909,0.812797,0.755317,0.630682,0.768968,0.766575,0.985886,0.935101,2.063466
52,0.000109,0.026272,0.955000,0.694272,0.724091,0.812552,0.766610,0.633570,0.767943,0.759476,0.984941,0.937023,2.073281
53,0.000086,0.025480,0.962778,0.543045,0.729091,0.818227,0.756635,0.631939,0.772044,0.768964,0.986273,0.936797,2.068318
54,0.000066,0.028305,0.955000,0.473075,0.731364,0.817148,0.760211,0.635584,0.773069,0.769924,0.987497,0.941433,2.025355
55,0.000049,0.025016,0.961667,0.541319,0.730455,0.815297,0.763975,0.630524,0.763841,0.755917,0.986552,0.942676,2.099020
56,0.000034,0.023801,0.964444,0.615952,0.715455,0.807974,0.766798,0.631798,0.769651,0.759286,0.985134,0.937928,2.012754
57,0.000022,0.025210,0.961111,0.571900,0.729545,0.818038,0.744024,0.625344,0.768968,0.770536,0.984533,0.932613,2.055316
58,0.000012,0.023773,0.961667,0.593618,0.711818,0.808658,0.765104,0.629674,0.763500,0.754087,0.984597,0.933857,2.044718
59,0.000005,0.021800,0.966667,0.590557,0.711818,0.810974,0.759458,0.627839,0.762816,0.756491,0.985027,0.934649,1.980841
60,0.000001,0.022929,0.970000,0.590611,0.721818,0.812187,0.761528,0.629207,0.764525,0.757309,0.986101,0.939623,1.865878
