epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
20,0.001545,0.047324,0.936111,0.654000,0.746818,0.839688,0.684073,0.633838,0.712919,0.732824,0.882075,0.875584,1.709938
21,0.001500,0.038501,0.947222,0.649896,0.750909,0.836090,0.679563,0.658746,0.732399,0.768958,0.956541,0.920696,1.727920
22,0.001454,0.050346,0.928333,0.660578,0.749545,0.826517,0.686447,0.644415,0.722146,0.746492,0.903729,0.886664,1.712409
23,0.001407,0.035101,0.956667,0.548102,0.752273,0.832623,0.688346,0.660636,0.735133,0.767337,0.955940,0.916898,1.723566
24,0.001358,0.060583,0.925000,0.984243,0.725909,0.799324,0.672205,0.567220,0.660629,0.645737,0.836962,0.810685,1.727629
25,0.001309,0.047527,0.935556,0.530070,0.751818,0.816025,0.642772,0.648282,0.723855,0.774428,0.971188,0.919905,1.714109
26,0.001259,0.032753,0.956667,0.456843,0.763636,0.858321,0.682174,0.660927,0.733083,0.769684,0.955368,0.920063,1.728384
27,0.001208,0.059283,0.920000,0.820435,0.746818,0.834859,0.688820,0.634310,0.713602,0.730720,0.892541,0.881915,1.718017
28,0.001156,0.030392,0.961667,1.001411,0.760455,0.865382,0.690007,0.651175,0.728298,0.754098,0.923038,0.898061,1.716797
29,0.001105,0.027412,0.961667,0.727518,0.758182,0.815475,0.670781,0.658122,0.734792,0.774811,0.962226,0.929719,1.744168
30,0.001052,0.030423,0.961667,0.470595,0.755455,0.845802,0.675528,0.667316,0.742310,0.784325,0.978165,0.945865,1.711124
31,0.001000,0.037178,0.954444,0.392243,0.759091,0.842947,0.684548,0.671446,0.743677,0.783612,0.977203,0.943332,1.772248
32,0.000948,0.035043,0.956111,0.412647,0.758182,0.858861,0.697840,0.669951,0.744361,0.775510,0.964451,0.939850,1.721384
33,0.000895,0.027460,0.959444,0.992331,0.752273,0.873844,0.697365,0.645735,0.724880,0.742729,0.914286,0.898536,1.730474
34,0.000844,0.023629,0.968889,0.578386,0.755455,0.856587,0.702350,0.652439,0.731032,0.749443,0.935699,0.908666,1.742564
35,0.000792,0.027772,0.960000,0.610024,0.760000,0.867250,0.700451,0.648859,0.725564,0.743860,0.909744,0.908192,1.743788
36,0.000741,0.029256,0.962222,0.598701,0.766818,0.866232,0.695466,0.658140,0.733424,0.760000,0.939429,0.923704,1.714157
37,0.000691,0.020573,0.974444,0.664441,0.767273,0.873545,0.699976,0.665962,0.741285,0.768996,0.950977,0.935734,1.724869
38,0.000642,0.027299,0.965556,0.728644,0.772273,0.880355,0.696178,0.671795,0.745728,0.778835,0.965654,0.941433,1.716479
39,0.000593,0.016720,0.977222,0.569019,0.766364,0.883219,0.697840,0.678617,0.752563,0.787808,0.979008,0.953146,1.713033
40,0.000546,0.021403,0.970000,0.571465,0.769091,0.872422,0.707572,0.673383,0.748120,0.775099,0.964481,0.944440,1.743740
41,0.000500,0.019535,0.977222,0.705977,0.768182,0.877364,0.701638,0.665958,0.741969,0.768476,0.943459,0.923387,1.714823
42,0.000455,0.012257,0.982778,0.751818,0.773636,0.876527,0.683124,0.673355,0.746753,0.787861,0.983308,0.956945,1.727045
43,0.000412,0.018958,0.975556,0.684961,0.768636,0.882680,0.706385,0.662114,0.739234,0.760590,0.935940,0.925920,1.730760
44,0.000371,0.014912,0.980000,0.774690,0.773182,0.876491,0.707334,0.679324,0.756664,0.785800,0.972872,0.950139,1.724859
45,0.000331,0.009142,0.987778,0.784648,0.772727,0.880217,0.704486,0.679206,0.755639,0.786631,0.974677,0.956628,1.726010
46,0.000293,0.009446,0.986667,0.757383,0.775000,0.882983,0.712082,0.668851,0.747437,0.768266,0.938586,0.928928,1.728879
47,0.000257,0.015856,0.978889,0.750197,0.766818,0.874200,0.709708,0.655977,0.733083,0.749117,0.924511,0.908033,1.719384
48,0.000223,0.012355,0.982222,0.693134,0.774545,0.879253,0.700688,0.678234,0.754956,0.787556,0.978406,0.954096,1.724620
49,0.000191,0.007109,0.987222,0.723867,0.781364,0.877827,0.705673,0.681561,0.759057,0.790116,0.975128,0.955204,1.714967
50,0.000161,0.008011,0.991667,0.735895,0.772273,0.877462,0.702825,0.681911,0.757348,0.790807,0.975549,0.958370,1.725297
51,0.000134,0.005354,0.991111,0.926510,0.769545,0.880972,0.709945,0.671329,0.748120,0.772038,0.946226,0.938900,1.786452
52,0.000109,0.007780,0.990556,0.824408,0.775909,0.882643,0.705198,0.679732,0.755981,0.786866,0.974767,0.954887,1.727626
53,0.000086,0.005491,0.990000,0.909020,0.767273,0.879631,0.709471,0.678064,0.754272,0.781923,0.971128,0.949030,1.721504
54,0.000066,0.006651,0.992778,0.872864,0.770909,0.878903,0.711607,0.675394,0.752221,0.777129,0.960872,0.949030,1.737544
55,0.000049,0.005926,0.995000,0.829259,0.773636,0.880411,0.711844,0.675401,0.752905,0.777470,0.959008,0.946340,1.718594
56,0.000034,0.004510,0.992778,0.860791,0.770909,0.880310,0.711132,0.675380,0.752563,0.777641,0.961263,0.945865,1.721205
57,0.000022,0.004455,0.994444,0.826386,0.774091,0.879580,0.711132,0.682162,0.759057,0.787459,0.970917,0.952355,1.735509
58,0.000012,0.004592,0.992778,0.828640,0.771364,0.880410,0.707097,0.681795,0.758715,0.789254,0.974286,0.956787,1.729050
59,0.000005,0.005136,0.992778,0.821794,0.774545,0.879652,0.709233,0.682066,0.757690,0.787534,0.972361,0.955837,1.732774
60,0.000001,0.005361,0.995556,0.823879,0.774091,0.879098,0.709708,0.682585,0.759057,0.788606,0.972211,0.953937,1.722450
