epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
1,0.002000,0.818677,0.522222,0.185342,0.503889,0.486040,0.572500,0.300613,0.505000,0.331081,0.527333,0.492982,1.379141
2,0.001999,0.184397,0.505556,0.193220,0.499444,0.467571,0.581875,0.327638,0.522500,0.362625,0.561000,0.518421,1.372926
3,0.001995,0.182834,0.493827,0.189635,0.473889,0.474387,0.558125,0.248672,0.492500,0.277580,0.506000,0.490351,1.362885
4,0.001988,0.177408,0.525926,0.182053,0.497778,0.514608,0.375625,0.535565,0.488333,0.652322,0.467000,0.508772,1.360865
5,0.001978,0.181403,0.508025,0.263650,0.508333,0.580777,0.397500,0.531128,0.498333,0.644628,0.510333,0.507895,1.372509
6,0.001966,0.181424,0.519753,0.179453,0.507222,0.407484,0.376875,0.541187,0.497500,0.661046,0.456333,0.490351,1.363200
7,0.001951,0.178800,0.513580,0.173474,0.503889,0.536931,0.488750,0.415714,0.489167,0.487029,0.506333,0.506140,1.426549
8,0.001934,0.179897,0.524691,0.173330,0.518889,0.553179,0.387500,0.542484,0.502500,0.660603,0.655167,0.538596,1.393967
9,0.001914,0.182035,0.531481,0.179642,0.517778,0.551038,0.628750,0.134111,0.519167,0.137519,0.639667,0.559649,1.391260
10,0.001891,0.194804,0.520370,0.211507,0.501111,0.474662,0.375000,0.545455,0.500000,0.666667,0.594000,0.589474,1.373103
11,0.001866,0.188797,0.535802,0.170064,0.560000,0.571528,0.649375,0.416233,0.586667,0.446429,0.659583,0.600000,1.553622
12,0.001839,0.178177,0.569136,0.179394,0.493889,0.493759,0.616250,0.384770,0.555833,0.418757,0.651250,0.549123,1.426008
13,0.001809,0.179159,0.564815,0.230476,0.523333,0.553247,0.511875,0.483807,0.536667,0.568323,0.574667,0.524561,1.540865
14,0.001777,0.179870,0.584568,0.229260,0.500000,0.506675,0.375000,0.545455,0.500000,0.666667,0.591750,0.507895,1.497762
15,0.001743,0.182488,0.532099,0.186680,0.500000,0.508814,0.374375,0.544793,0.499167,0.665926,0.653167,0.512281,1.433158
16,0.001707,0.169090,0.596296,0.337108,0.560556,0.541548,0.656875,0.566693,0.640000,0.624348,0.799833,0.677193,1.380136
17,0.001669,0.156764,0.676543,0.269455,0.538889,0.584417,0.678125,0.628159,0.701667,0.708469,0.880000,0.772807,1.552027
18,0.001629,0.142375,0.764198,0.231993,0.602778,0.754527,0.768750,0.607219,0.709167,0.621064,0.951833,0.893860,1.476289
19,0.001588,0.123489,0.796296,0.481562,0.671667,0.698086,0.721250,0.692837,0.744167,0.766184,0.955667,0.919298,1.497708
20,0.001545,0.137637,0.824074,0.413965,0.690556,0.753985,0.710000,0.695937,0.746667,0.777452,0.957000,0.945614,1.405245
21,0.001500,0.073563,0.910494,0.446275,0.717778,0.752870,0.671875,0.672489,0.718333,0.761299,0.935000,0.784211,1.381394
22,0.001454,0.073970,0.900000,1.013921,0.668333,0.721299,0.728750,0.685507,0.740833,0.752586,0.933000,0.895614,1.374431
23,0.001407,0.043072,0.952469,0.920540,0.712222,0.769078,0.735625,0.685969,0.740833,0.748178,0.938833,0.914912,1.378245
24,0.001358,0.040440,0.956173,0.427525,0.724444,0.782720,0.685000,0.690418,0.734167,0.778933,0.965333,0.929825,1.380208
25,0.001309,0.047126,0.946296,1.191494,0.716111,0.763069,0.725625,0.671653,0.729167,0.734260,0.950667,0.929825,1.382674
26,0.001259,0.021918,0.980864,0.954225,0.779444,0.810002,0.734375,0.708305,0.753333,0.777108,0.959833,0.924561,1.371866
27,0.001208,0.026506,0.970370,1.100060,0.765000,0.792990,0.737500,0.705470,0.754167,0.773251,0.956167,0.956140,1.377712
28,0.001156,0.027012,0.979012,0.567408,0.761667,0.811162,0.745000,0.724696,0.772500,0.797327,0.982833,0.985965,1.384583
29,0.001105,0.021298,0.973457,1.008405,0.725556,0.776337,0.735000,0.712737,0.760000,0.785075,0.971167,0.932456,1.381965
30,0.001052,0.017579,0.983951,1.477708,0.765000,0.784446,0.733750,0.712162,0.758333,0.784226,0.956500,0.912281,1.377915
31,0.001000,0.013717,0.988272,2.350275,0.763333,0.749835,0.738125,0.689400,0.743333,0.751212,0.946333,0.901754,1.381537
32,0.000948,0.022217,0.982716,1.015557,0.772778,0.805477,0.753125,0.725504,0.773333,0.793313,0.980500,0.971053,1.437226
33,0.000895,0.009332,0.989506,1.495127,0.744444,0.783851,0.740625,0.690067,0.745833,0.751831,0.946667,0.915789,1.371541
34,0.000844,0.008603,0.990741,2.093912,0.735000,0.754180,0.726250,0.694134,0.741667,0.762270,0.944167,0.905263,1.380672
35,0.000792,0.012909,0.986420,1.435606,0.760556,0.785871,0.740000,0.711512,0.756667,0.778452,0.966167,0.950000,1.380631
36,0.000741,0.009151,0.991358,0.884799,0.759444,0.797938,0.746875,0.721266,0.770833,0.792139,0.973167,0.960526,1.388736
37,0.000691,0.010539,0.990741,1.801666,0.753333,0.791027,0.743750,0.716459,0.765833,0.786636,0.985833,0.980702,1.375423
38,0.000642,0.006699,0.995679,2.570189,0.720556,0.759718,0.741250,0.687783,0.740000,0.745098,0.932500,0.900000,1.410570
39,0.000593,0.005392,0.993827,1.370377,0.702778,0.786703,0.746250,0.700590,0.752500,0.761828,0.939000,0.921053,1.367113
40,0.000546,0.003219,0.997531,2.143793,0.740556,0.760409,0.739375,0.705716,0.756667,0.773994,0.947833,0.921930,1.356443
