epoch,lr,train_loss,train_acc,val_loss,val_acc,val_auc,test_seg_acc,test_seg_f1,test_acc_bal,test_f1_bal,test_auc,test_pauc,epoch_sec
47,0.000257,0.001899,0.998278,0.404990,0.851031,0.935872,0.857143,0.825581,0.849438,0.826649,0.989551,0.956830,1.606435
48,0.000223,0.000496,0.999426,0.397442,0.863918,0.937490,0.859788,0.829582,0.852247,0.830650,0.988652,0.953282,1.565058
49,0.000191,0.001278,0.998278,0.345741,0.874227,0.954562,0.873545,0.850344,0.867978,0.852480,0.987528,0.948551,1.616826
50,0.000161,0.001213,0.998852,0.296547,0.891237,0.965938,0.879365,0.858911,0.874157,0.861042,0.988652,0.940272,1.642405
51,0.000134,0.001360,0.997704,0.394682,0.875773,0.940847,0.866667,0.839286,0.859551,0.840358,0.989663,0.955648,1.629126
52,0.000109,0.000817,0.999426,0.350406,0.879897,0.954297,0.876720,0.854101,0.871348,0.856246,0.989551,0.953282,1.623328
53,0.000086,0.001020,0.998278,0.291576,0.889175,0.964833,0.879894,0.861162,0.875281,0.863804,0.987865,0.936132,1.638441
54,0.000066,0.001001,0.998852,0.338321,0.873711,0.953895,0.877778,0.856075,0.873034,0.858750,0.986067,0.937315,1.626903
55,0.000049,0.001280,0.998278,0.273215,0.882474,0.963583,0.883069,0.864832,0.878652,0.867485,0.987753,0.937315,1.635334
56,0.000034,0.000682,0.999426,0.327610,0.873711,0.957473,0.878307,0.857143,0.873596,0.859813,0.984831,0.934950,1.686617
57,0.000022,0.000394,1.000000,0.330219,0.873196,0.956684,0.878836,0.858029,0.874157,0.860697,0.986067,0.936132,1.549510
58,0.000012,0.000905,0.999426,0.323869,0.873196,0.955438,0.878836,0.858204,0.874157,0.860870,0.986180,0.935541,1.566372
59,0.000005,0.000463,0.999426,0.318598,0.872680,0.956403,0.877778,0.856611,0.873034,0.859278,0.986404,0.937315,1.596539
60,0.000001,0.001453,0.998278,0.316608,0.873711,0.957362,0.878307,0.857497,0.873596,0.860162,0.986067,0.936724,1.634164
